row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,Nghiệp vụ,Số cuối năm,VND Số đầu năm,numeric__Mối quan hệ,numeric__Nghiệp vụ,numeric__Số cuối năm,numeric__VND Số đầu năm
Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,Chỉ phí phải trả ngắn hạn,,,,
"OJI Paper Co., Ltd.","Chỉ phí phải trả ngắn hạn > OJI Paper Co., Ltd.","OJI Paper Co., Ltd.",Công ty cùng liên doanh vào OJI,Bồi thường,46.130.000.000,46.380.000.000,,,46130000000.0,46380000000.0
Ông Mai Hữu Tín,Chỉ phí phải trả ngắn hạn > Ông Mai Hữu Tín,Ông Mai Hữu Tín,Chủ tịch,Khác,1.436.712.329,-,,,1436712329.0,
,,,,,47.566.712.329,46.380.000.000,,,47566712329.0,46380000000.0
Phải trả khác,Phải trả khác,Phải trả khác,Phải trả khác,Phải trả khác,Phải trả khác,Phải trả khác,,,,
Ông Mai Hữu Tín,Phải trả khác > Ông Mai Hữu Tín,Ông Mai Hữu Tín,Chủ Tịch,Khác,2.000.000.000,2.000.000.000,,,2000000000.0,2000000000.0
Ông Lê Minh Ngọc,Phải trả khác > Ông Lê Minh Ngọc,Ông Lê Minh Ngọc,Phó Tổng Giám Đốc (đến ngày 30 tháng 11 năm 2021),Khác,-,17.930.000,,,,17930000.0
,,,,,2.000.000.000,2.017.930.000,,,2000000000.0,2017930000.0
