row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,148.426.035.871,97.163.648.191,148426035871.0,97163648191.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,74.529.003.369,36.468.432.635,74529003369.0,36468432635.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,60.802.540.184,43.904.848.146,60802540184.0,43904848146.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.667.895.646,534.695.551,3667895646.0,534695551.0
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",2.284.590.954,2.380.426.859,2284590954.0,2380426859.0
Chi phí khác,Chi phí khác,Chi phí khác,7.142.005.718,13.875.245.000,7142005718.0,13875245000.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,139.907.428.420,95.533.369.875,139907428420.0,95533369875.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,53.068.274.788,50.382.815.291,53068274788.0,50382815291.0
Dự phòng (hoàn nhập dự phòng)phải thu khó đòi,Dự phòng (hoàn nhập dự phòng)phải thu khó đòi,Dự phòng (hoàn nhập dự phòng)phải thu khó đòi,39.104.198.026,(9.361.682.804),39104198026.0,-9361682804.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,13.553.697.682,6.351.599.432,13553697682.0,6351599432.0
Chi phí đi thuê,Chi phí đi thuê,Chi phí đi thuê,10.597.107.157,12.832.754.483,10597107157.0,12832754483.0
Phân bổ lợi thế thương mại (\( TM \) số 18),Phân bổ lợi thế thương mại (\( TM \) số 18),Phân bổ lợi thế thương mại (\( TM \) số 18),10.557.038.383,21.114.076.766,10557038383.0,21114076766.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,5.146.238.992,4.934.546.433,5146238992.0,4934546433.0
Chi phí khác,Chi phí khác,Chi phí khác,7.880.873.392,9.279.260.274,7880873392.0,9279260274.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,288.333.464.291,192.697.018.066,288333464291.0,192697018066.0
