row_label_raw,row_label_full,Công ty > Tổng Công ty Viglacera - CTCP > Công ty Cổ phần Phát triển Khu công nghiệp Viglacera Yên Mỹ > Công ty Cổ phần Việt Trì Viglacera > Công ty Cổ phần Khoáng sản Viglacera > Công ty Cổ phần Viglacera Hà Nội > Công ty Cổ phần Bao bì và Má phanh Viglacera > Công ty Cổ phần Viglacera Thăng Long,Nội dung > Chi trả cổ tức từ lợi nhuận năm 2023 > Chi trả cổ tức từ lợi nhuận năm 2023 và tạm ứng cổ tức năm 2024 > Chi trả cổ tức từ lợi nhuận năm 2023,Nghị quyết Đại hồng đồng cố đồng > Nghị quyết số 02/TCT:NQĐHCD ngày 29 tháng 5 năm 2024 > Nghị quyết số 01/NQ-CT-DHDCD ngày 18 tháng 3 năm 2024 > Nghị quyết số 01/NQ-DHDCD ngày 29 tháng 3 năm 2024 > Nghị quyết số 02/NQ-DHDCD/2024 ngày 12 tháng 4 năm 2024 > Nghị quyết số 16/VIH-DHDCD ngày 05 tháng 4 năm 2024 > Nghị quyết số 62/P&B/NQ-DHCD ngày 22 tháng 3 năm 2024 > Nghị quyết số 02/TLT-DHCD ngày 29 tháng 3 năm 2024,Ngày chốt quyền > 22/10/2024 > 28/3/2024 > 29/3/2024 > 22/8/2024 > 23/8/2024 > 30/9/2024 > 23/8/2024,Ngày thanh toán cố tức > 11/11/2024 > 14/5/2024 > 21/6/2024 > 29/8/2024 > 03/10/2024 > 05/12/2024 > 17/12/2024,Số tiền > 560.437.500.000 > 262.500.000.000 > 2.625.000.000 > 1.750.000.000 > 1.680.000.000 > 495.000.000 > 3.494.900.000,numeric__Nội dung > Chi trả cổ tức từ lợi nhuận năm 2023 > Chi trả cổ tức từ lợi nhuận năm 2023 và tạm ứng cổ tức năm 2024 > Chi trả cổ tức từ lợi nhuận năm 2023,numeric__Nghị quyết Đại hồng đồng cố đồng > Nghị quyết số 02/TCT:NQĐHCD ngày 29 tháng 5 năm 2024 > Nghị quyết số 01/NQ-CT-DHDCD ngày 18 tháng 3 năm 2024 > Nghị quyết số 01/NQ-DHDCD ngày 29 tháng 3 năm 2024 > Nghị quyết số 02/NQ-DHDCD/2024 ngày 12 tháng 4 năm 2024 > Nghị quyết số 16/VIH-DHDCD ngày 05 tháng 4 năm 2024 > Nghị quyết số 62/P&B/NQ-DHCD ngày 22 tháng 3 năm 2024 > Nghị quyết số 02/TLT-DHCD ngày 29 tháng 3 năm 2024,numeric__Ngày chốt quyền > 22/10/2024 > 28/3/2024 > 29/3/2024 > 22/8/2024 > 23/8/2024 > 30/9/2024 > 23/8/2024,numeric__Ngày thanh toán cố tức > 11/11/2024 > 14/5/2024 > 21/6/2024 > 29/8/2024 > 03/10/2024 > 05/12/2024 > 17/12/2024,numeric__Số tiền > 560.437.500.000 > 262.500.000.000 > 2.625.000.000 > 1.750.000.000 > 1.680.000.000 > 495.000.000 > 3.494.900.000
Tổng cộng,Tổng cộng,Tổng cộng,,,,,832.982.400.000,,,,,832982400000.0
Trong đó:- Công ty con chi trả cổ tức cho Công ty mẹ đã loại trừ trên Báo cáo tài chính hợp nhất,Trong đó:- Công ty con chi trả cổ tức cho Công ty mẹ đã loại trừ trên Báo cáo tài chính hợp nhất,Trong đó:- Công ty con chi trả cổ tức cho Công ty mẹ đã loại trừ trên Báo cáo tài chính hợp nhất,Trong đó:- Công ty con chi trả cổ tức cho Công ty mẹ đã loại trừ trên Báo cáo tài chính hợp nhất,Trong đó:- Công ty con chi trả cổ tức cho Công ty mẹ đã loại trừ trên Báo cáo tài chính hợp nhất,Trong đó:- Công ty con chi trả cổ tức cho Công ty mẹ đã loại trừ trên Báo cáo tài chính hợp nhất,Trong đó:- Công ty con chi trả cổ tức cho Công ty mẹ đã loại trừ trên Báo cáo tài chính hợp nhất,163.723.208.000,,,,,163723208000.0
- Chi trả cổ tức cho cổ đông của Công ty mẹ và cổ đông không kiểm soát,- Chi trả cổ tức cho cổ đông của Công ty mẹ và cổ đông không kiểm soát,- Chi trả cổ tức cho cổ đông của Công ty mẹ và cổ đông không kiểm soát,- Chi trả cổ tức cho cổ đông của Công ty mẹ và cổ đông không kiểm soát,- Chi trả cổ tức cho cổ đông của Công ty mẹ và cổ đông không kiểm soát,- Chi trả cổ tức cho cổ đông của Công ty mẹ và cổ đông không kiểm soát,- Chi trả cổ tức cho cổ đông của Công ty mẹ và cổ đông không kiểm soát,669.259.192.000,,,,,669259192000.0
