row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,Các khoản chi phí bán hàng,,
Chi phí nhân công,Các khoản chi phí bán hàng > Chi phí nhân công,Chi phí nhân công,159.250.775.157,139.372.510.040,159250775157.0,139372510040.0
Chi phí vận chuyển,Các khoản chi phí bán hàng > Chi phí vận chuyển,Chi phí vận chuyển,187.642.880.676,197.449.025.545,187642880676.0,197449025545.0
"Chi phí công cụ, dụng cụ, đồ dùng","Các khoản chi phí bán hàng > Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",54.412.011.035,56.963.366.354,54412011035.0,56963366354.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí bán hàng > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,2.485.828.403,2.687.821.662,2485828403.0,2687821662.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí bán hàng > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,249.609.375.075,254.353.744.609,249609375075.0,254353744609.0
Chi phí khác,Các khoản chi phí bán hàng > Chi phí khác,Chi phí khác,208.437.472.564,161.550.716.371,208437472564.0,161550716371.0
,,,861.838.342.910,812.377.184.581,861838342910.0,812377184581.0
Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,Các khoản chi phí quản lý doanh nghiệp,,
Chi phí nhân công,Các khoản chi phí quản lý doanh nghiệp > Chi phí nhân công,Chi phí nhân công,373.922.278.070,374.646.850.958,373922278070.0,374646850958.0
"Chi phí công cụ, dụng cụ, đồ dùng","Các khoản chi phí quản lý doanh nghiệp > Chi phí công cụ, dụng cụ, đồ dùng","Chi phí công cụ, dụng cụ, đồ dùng",10.633.490.757,11.335.526.469,10633490757.0,11335526469.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí quản lý doanh nghiệp > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,21.123.709.547,20.960.345.842,21123709547.0,20960345842.0
"Thuế, phí và lệ phí","Các khoản chi phí quản lý doanh nghiệp > Thuế, phí và lệ phí","Thuế, phí và lệ phí",8.936.020.366,21.139.860.457,8936020366.0,21139860457.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,101.872.548.354,110.275.854.705,101872548354.0,110275854705.0
Trích Quỹ Phát triển khoa học và công nghệ,Các khoản chi phí quản lý doanh nghiệp > Trích Quỹ Phát triển khoa học và công nghệ,Trích Quỹ Phát triển khoa học và công nghệ,40.000.000.000,100.000.000.000,40000000000.0,100000000000.0
Chi phí khác,Các khoản chi phí quản lý doanh nghiệp > Chi phí khác,Chi phí khác,188.005.297.214,117.658.661.963,188005297214.0,117658661963.0
,,,744.493.344.308,756.017.100.394,744493344308.0,756017100394.0
