row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
"Thiết bị, dụng cụ quản lý","Thiết bị, dụng cụ quản lý","Thiết bị, dụng cụ quản lý",02 - 10,
Tài sản khác,Tài sản khác,Tài sản khác,03 - 10,
