row_label_raw,row_label_full,col_0,Số phải thu đầu năm,Số phải nộp đầu năm,Số phải nộp trong năm,Số đã nộp trong năm,Số phải thu cuối năm,Số phải nộp cuối năm,numeric__Số phải thu đầu năm,numeric__Số phải nộp đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã nộp trong năm,numeric__Số phải thu cuối năm,numeric__Số phải nộp cuối năm
,,,VND,VND,VND,VND,VND,VND,,,,,,
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,60.285.536.279,19.113.305.436,209.021.096.781,171.003.673.024,20.232.652.331,17.077.845.245,60285536279.0,19113305436.0,209021096781.0,171003673024.0,20232652331.0,17077845245.0
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",20.407.096,-,1.824.546.306,1.815.852.339,11.713.129,-,20407096.0,,1824546306.0,1815852339.0,11713129.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,10.354.954.851,272.651.817.581,418.023.420.124,426.855.511.540,5.777.626.687,259.242.398.001,10354954851.0,272651817581.0,418023420124.0,426855511540.0,5777626687.0,259242398001.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.834.883.435,9.919.734.175,65.179.342.436,67.820.119.152,2.424.715.285,7.868.789.309,1834883435.0,9919734175.0,65179342436.0,67820119152.0,2424715285.0,7868789309.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,21.512.226,485.415.390,2.696.589.057,2.664.219.502,3.642.339,499.915.058,21512226.0,485415390.0,2696589057.0,2664219502.0,3642339.0,499915058.0
Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,Thuế nhà đất và tiền thuê đất,703.687.623,31.093.839.742,43.165.630.697,48.000.389.872,304.083.964,25.859.476.908,703687623.0,31093839742.0,43165630697.0,48000389872.0,304083964.0,25859476908.0
"Các loại thuế, phí khác","Các loại thuế, phí khác","Các loại thuế, phí khác",886.206.700,67.415.389.932,17.937.665.009,32.574.316.702,886.206.700,52.778.738.239,886206700.0,67415389932.0,17937665009.0,32574316702.0,886206700.0,52778738239.0
,,,74.107.188.210,400.679.502.256,757.848.290.410,750.734.082.131,29.640.640.435,363.327.162.760,74107188210.0,400679502256.0,757848290410.0,750734082131.0,29640640435.0,363327162760.0
