row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Chi phí bảo dưỡng hạ tầng khu công nghiệp,a. Ngắn hạn > Chi phí bảo dưỡng hạ tầng khu công nghiệp,Chi phí bảo dưỡng hạ tầng khu công nghiệp,20.972.993.000,16.462.076.000,20972993000.0,16462076000.0
Chi phí hoàn nguyên môi trường (i),a. Ngắn hạn > Chi phí hoàn nguyên môi trường (i),Chi phí hoàn nguyên môi trường (i),8.656.913.640,6.170.949.520,8656913640.0,6170949520.0
Khác,a. Ngắn hạn > Khác,Khác,1.886.776.142,450.169.230,1886776142.0,450169230.0
,,,31.516.682.782,23.083.194.750,31516682782.0,23083194750.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Chi phí sửa chữa lớn tài sản cố định (ii),b. Dài hạn > Chi phí sửa chữa lớn tài sản cố định (ii),Chi phí sửa chữa lớn tài sản cố định (ii),280.834.000.000,280.834.000.000,280834000000.0,280834000000.0
Chi phí bảo dưỡng hạ tầng khu công nghiệp,b. Dài hạn > Chi phí bảo dưỡng hạ tầng khu công nghiệp,Chi phí bảo dưỡng hạ tầng khu công nghiệp,148.059.594.860,139.332.227.337,148059594860.0,139332227337.0
Chi phí hoàn nguyên môi trường (i),b. Dài hạn > Chi phí hoàn nguyên môi trường (i),Chi phí hoàn nguyên môi trường (i),5.390.308.879,5.311.443.163,5390308879.0,5311443163.0
Dự phòng bảo hành công trình xây dựng,b. Dài hạn > Dự phòng bảo hành công trình xây dựng,Dự phòng bảo hành công trình xây dựng,942.313.118,1.019.542.928,942313118.0,1019542928.0
,,,435.226.216.857,426.497.213.428,435226216857.0,426497213428.0
