row_label_raw,row_label_full,col_0,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
C.,C.,C.,Nợ PHẢI TRẢ,300,,14.874.419.272.735,14.575.872.174.590,,300.0,,14874419272735.0,14575872174590.0
I.,I.,I.,Nợ ngắn hạn,310,,8.746.167.408.966,8.337.206.229.771,,310.0,,8746167408966.0,8337206229771.0
1.,1.,1.,Phải trả người bán ngắn hạn,311,17,1.753.591.495.266,1.575.970.831.903,,311.0,17.0,1753591495266.0,1575970831903.0
2.,2.,2.,Người mua trả tiền trước ngắn hạn,312,18,1.919.276.372.631,1.597.655.019.348,,312.0,18.0,1919276372631.0,1597655019348.0
3.,3.,3.,Thuế và các khoản phải nộp Nhà nước,313,19,363.327.162.760,400.679.502.256,,313.0,19.0,363327162760.0,400679502256.0
4.,4.,4.,Phải trả người lao động,314,,316.476.056.758,288.102.845.937,,314.0,,316476056758.0,288102845937.0
5.,5.,5.,Chi phí phải trả ngắn hạn,315,20,1.149.344.831.000,1.036.736.254.250,,315.0,20.0,1149344831000.0,1036736254250.0
6.,6.,6.,Doanh thu chưa thực hiện ngắn hạn,318,21,41.004.429.818,41.491.006.735,,318.0,21.0,41004429818.0,41491006735.0
7.,7.,7.,Phải trả ngắn hạn khác,319,22,357.445.718.501,260.861.099.385,,319.0,22.0,357445718501.0,260861099385.0
8.,8.,8.,Vay và nợ thuê tài chính ngắn hạn,320,23,2.571.970.866.987,2.897.483.366.729,,320.0,23.0,2571970866987.0,2897483366729.0
9.,9.,9.,Dự phòng phải trả ngắn hạn,321,26,31.516.682.782,23.083.194.750,,321.0,26.0,31516682782.0,23083194750.0
10.,10.,10.,"Quỹ khen thưởng, phúc lợi",322,27,242.213.792.463,215.143.108.478,,322.0,27.0,242213792463.0,215143108478.0
II.,II.,II.,Nợ dài hạn,330,,6.128.251.863.769,6.238.665.944.819,,330.0,,6128251863769.0,6238665944819.0
1.,1.,1.,Chi phí phải trả dài hạn,333,20,238.323.318.020,338.801.485.090,,333.0,20.0,238323318020.0,338801485090.0
2.,2.,2.,Doanh thu chưa thực hiện dài hạn,336,21,2.538.976.435.988,2.629.204.017.021,,336.0,21.0,2538976435988.0,2629204017021.0
3.,3.,3.,Phải trả dài hạn khác,337,22,58.783.034.981,39.337.326.486,,337.0,22.0,58783034981.0,39337326486.0
4.,4.,4.,Vay và nợ thuê tài chính dài hạn,338,24,2.240.226.202.142,2.237.289.981.401,,338.0,24.0,2240226202142.0,2237289981401.0
5.,5.,5.,Thuế thu nhập hoãn lại phải trả,341,25,187.316.417.409,160.518.581.689,,341.0,25.0,187316417409.0,160518581689.0
6.,6.,6.,Dự phòng phải trả dài hạn,342,26,435.226.216.857,426.497.213.428,,342.0,26.0,435226216857.0,426497213428.0
7.,7.,7.,Quỹ phát triển khoa học và công nghệ,343,28,429.400.238.372,407.017.339.704,,343.0,28.0,429400238372.0,407017339704.0
