row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,15.363.151.893.952,14.995.380.193.666,,200.0,,15363151893952.0,14995380193666.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,278.782.895.058,255.066.099.860,,210.0,,278782895058.0,255066099860.0
1.,1.,1.,Phải thu dài hạn của khách hàng,211,6,4.266.810.286,-,,211.0,6.0,4266810286.0,
2.,2.,2.,Phải thu dài hạn khác,216,8,274.516.084.772,255.066.099.860,,216.0,8.0,274516084772.0,255066099860.0
II.,II.,II.,Tài sản cố định,220,,6.020.629.770.983,5.385.365.380.110,,220.0,,6020629770983.0,5385365380110.0
1.,1.,1.,Tài sản cố định hữu hình,221,12,5.643.555.734.279,4.977.038.486.206,,221.0,12.0,5643555734279.0,4977038486206.0
,,,- Nguyên giá,222,,13.272.070.291.384,11.940.379.802.597,,222.0,,13272070291384.0,11940379802597.0
,,,- Giá trị hao mòn lũy kế,223,,(7.628.514.557.105),(6.963.341.316.391),,223.0,,-7628514557105.0,-6963341316391.0
2.,2.,2.,Tài sản cố định thuê tài chính,224,13,216.580.018.705,247.828.004.647,,224.0,13.0,216580018705.0,247828004647.0
,,,- Nguyên giá,225,,335.589.133.907,349.264.056.993,,225.0,,335589133907.0,349264056993.0
,,,- Giá trị hao mòn lũy kế,226,,(119.009.115.202),(101.436.052.346),,226.0,,-119009115202.0,-101436052346.0
3.,3.,3.,Tài sản cố định vô hình,227,14,160.494.017.999,160.498.889.257,,227.0,14.0,160494017999.0,160498889257.0
,,,- Nguyên giá,228,,224.529.293.460,219.105.789.512,,228.0,,224529293460.0,219105789512.0
,,,- Giá trị hao mòn lũy kế,229,,(64.035.275.461),(58.606.900.255),,229.0,,-64035275461.0,-58606900255.0
III.,III.,III.,Bất động sản đầu tư,230,15,1.914.237.254.178,1.942.422.317.951,,230.0,15.0,1914237254178.0,1942422317951.0
,,,- Nguyên giá,231,,13.123.170.380.338,11.885.872.067.635,,231.0,,13123170380338.0,11885872067635.0
,,,- Giá trị hao mòn lũy kế,232,,(11.208.933.126.160),(9.943.449.749.684),,232.0,,-11208933126160.0,-9943449749684.0
IV.,IV.,IV.,Tài sản dở dang dài hạn,240,,6.093.932.875.606,6.229.377.004.740,,240.0,,6093932875606.0,6229377004740.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,16,6.093.932.875.606,6.229.377.004.740,,242.0,16.0,6093932875606.0,6229377004740.0
V.,V.,V.,Đầu tư tài chính dài hạn,250,5,365.094.718.370,438.307.587.498,,250.0,5.0,365094718370.0,438307587498.0
1.,1.,1.,"Đầu tư vào công ty liên doanh, liên kết",252,,356.873.249.808,430.086.118.936,,252.0,,356873249808.0,430086118936.0
2.,2.,2.,Đầu tư góp vốn vào đơn vị khác,253,,9.332.682.344,9.332.682.344,,253.0,,9332682344.0,9332682344.0
3.,3.,3.,Dự phòng đầu tư tài chính dài hạn,254,,(1.213.513.782),(1.213.513.782),,254.0,,-1213513782.0,-1213513782.0
4.,4.,4.,Đầu tư nằm giữ đến ngày đáo hạn,255,,102.300.000,102.300.000,,255.0,,102300000.0,102300000.0
VI.,VI.,VI.,Tài sản dài hạn khác,260,,690.474.379.757,744.841.803.507,,260.0,,690474379757.0,744841803507.0
1.,1.,1.,Chi phí trả trước dài hạn,261,11,678.851.868.203,729.258.927.036,,261.0,11.0,678851868203.0,729258927036.0
2.,2.,2.,Tài sản thuế thu nhập hoãn lại,262,25,11.622.511.554,15.582.876.471,,262.0,25.0,11622511554.0,15582876471.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,24.827.418.928.138,24.100.190.091.285,,270.0,,24827418928138.0,24100190091285.0
