row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Dự án Khu công nghiệp Thuận Thành giai đoạn I (i),Dự án Khu công nghiệp Thuận Thành giai đoạn I (i),Dự án Khu công nghiệp Thuận Thành giai đoạn I (i),2.116.660.692.130,1.665.393.357.134,2116660692130.0,1665393357134.0
Dự án Khu công nghiệp Phú Hà giai đoạn I (ii),Dự án Khu công nghiệp Phú Hà giai đoạn I (ii),Dự án Khu công nghiệp Phú Hà giai đoạn I (ii),780.195.377.448,847.053.106.773,780195377448.0,847053106773.0
Dự án Khu công nghiệp Tiền Hải - Thái Bình (iii),Dự án Khu công nghiệp Tiền Hải - Thái Bình (iii),Dự án Khu công nghiệp Tiền Hải - Thái Bình (iii),567.455.107.466,567.758.824.716,567455107466.0,567758824716.0
Dự án khu công nghiệp Yên Mỹ (iv),Dự án khu công nghiệp Yên Mỹ (iv),Dự án khu công nghiệp Yên Mỹ (iv),564.410.924.283,967.377.801.285,564410924283.0,967377801285.0
"Dự án Khu công nghiệp Phong Điền - Viglacera, Huế (v)","Dự án Khu công nghiệp Phong Điền - Viglacera, Huế (v)","Dự án Khu công nghiệp Phong Điền - Viglacera, Huế (v)",482.601.472.479,361.179.656.400,482601472479.0,361179656400.0
Dự án Khu công nghiệp Vimariel (vi),Dự án Khu công nghiệp Vimariel (vi),Dự án Khu công nghiệp Vimariel (vi),460.702.696.662,324.616.900.668,460702696662.0,324616900668.0
Dự án Nhà máy kinh nổi Siêu trắng Phú Mỹ,Dự án Nhà máy kinh nổi Siêu trắng Phú Mỹ,Dự án Nhà máy kinh nổi Siêu trắng Phú Mỹ,226.415.656.945,226.415.656.945,226415656945.0,226415656945.0
Dự án Khu công nghiệp Sông Công II giai đoạn 2 (vii),Dự án Khu công nghiệp Sông Công II giai đoạn 2 (vii),Dự án Khu công nghiệp Sông Công II giai đoạn 2 (vii),197.794.002.378,298.244.444,197794002378.0,298244444.0
Dự án Khu du lịch sinh thái cao cấp Văn Hải (viii),Dự án Khu du lịch sinh thái cao cấp Văn Hải (viii),Dự án Khu du lịch sinh thái cao cấp Văn Hải (viii),149.385.843.263,759.915.074.391,149385843263.0,759915074391.0
Dự án Khu công nghiệp Hải Yên,Dự án Khu công nghiệp Hải Yên,Dự án Khu công nghiệp Hải Yên,14.894.521.573,13.631.151.953,14894521573.0,13631151953.0
Dự án Khu công nghiệp Yên Phong II-C,Dự án Khu công nghiệp Yên Phong II-C,Dự án Khu công nghiệp Yên Phong II-C,-,26.274.432.196,,26274432196.0
Các công trình khác,Các công trình khác,Các công trình khác,533.416.580.979,469.462.797.835,533416580979.0,469462797835.0
,,,6.093.932.875.606,6.229.377.004.740,6093932875606.0,6229377004740.0
