row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
A.,A.,A.,TÀI SẢN NGẮN HẠN,100,,9.464.267.034.186,9.104.809.897.619,,100.0,,9464267034186.0,9104809897619.0
I.,I.,I.,Tiền và các khoản tương đương tiền,110,4,2.860.122.610.379,1.841.653.234.658,,110.0,4.0,2860122610379.0,1841653234658.0
1.,1.,1.,Tiền,111,,942.600.718.030,1.142.029.494.839,,111.0,,942600718030.0,1142029494839.0
2.,2.,2.,Các khoản tương đương tiền,112,,1.917.521.892.349,699.623.739.819,,112.0,,1917521892349.0,699623739819.0
II.,II.,II.,Đầu tư tài chính ngắn hạn,120,,433.382.669.069,626.586.849.988,,120.0,,433382669069.0,626586849988.0
1.,1.,1.,Đầu tư nằm giữ đến ngày đáo hạn,123,5,433.382.669.069,626.586.849.988,,123.0,5.0,433382669069.0,626586849988.0
III.,III.,III.,Các khoản phải thu ngắn hạn,130,,1.080.575.112.080,1.117.328.239.029,,130.0,,1080575112080.0,1117328239029.0
1.,1.,1.,Phải thu ngắn hạn của khách hàng,131,6,918.046.480.694,936.463.536.138,,131.0,6.0,918046480694.0,936463536138.0
2.,2.,2.,Trả trước cho người bán ngắn hạn,132,7,187.562.919.086,241.225.800.207,,132.0,7.0,187562919086.0,241225800207.0
3.,3.,3.,Phải thu về cho vay ngắn hạn,135,,450.000.000,500.000.000,,135.0,,450000000.0,500000000.0
4.,4.,4.,Phải thu ngắn hạn khác,136,8,274.318.526.262,225.321.705.141,,136.0,8.0,274318526262.0,225321705141.0
5.,5.,5.,Dự phòng phải thu ngắn hạn khó đòi,137,9,(299.802.813.962),(286.182.802.457),,137.0,9.0,-299802813962.0,-286182802457.0
IV.,IV.,IV.,Hàng tồn kho,140,10,4.375.950.687.848,4.739.829.320.287,,140.0,10.0,4375950687848.0,4739829320287.0
1.,1.,1.,Hàng tồn kho,141,,4.500.170.570.634,4.964.073.996.726,,141.0,,4500170570634.0,4964073996726.0
2.,2.,2.,Dự phòng giảm giá hàng tồn kho,149,,(124.219.882.786),(224.244.676.439),,149.0,,-124219882786.0,-224244676439.0
V.,V.,V.,Tài sản ngắn hạn khác,150,,714.235.954.810,779.412.253.657,,150.0,,714235954810.0,779412253657.0
1.,1.,1.,Chi phí trả trước ngắn hạn,151,11,29.729.029.806,42.989.554.925,,151.0,11.0,29729029806.0,42989554925.0
2.,2.,2.,Thuế giá trị gia tăng được khấu trừ,152,,654.866.284.569,662.315.510.522,,152.0,,654866284569.0,662315510522.0
3.,3.,3.,Thuế và các khoản khác phải thu Nhà nước,153,19,29.640.640.435,74.107.188.210,,153.0,19.0,29640640435.0,74107188210.0
