row_label_raw,row_label_full,col_0,Số đã báo cáo,Số điều chỉnh so với số đã báo cáo,Số trình bày lại,numeric__Số đã báo cáo,numeric__Số điều chỉnh so với số đã báo cáo,numeric__Số trình bày lại
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),1.218.120.252.933,-,1.218.120.252.933,1218120252933.0,,1218120252933.0
"Trích quỹ khen thưởng, phúc lợi và thủ lao của Người quản lý (VND)","Trích quỹ khen thưởng, phúc lợi và thủ lao của Người quản lý (VND)","Trích quỹ khen thưởng, phúc lợi và thủ lao của Người quản lý (VND)",(7.959.213),(102.197.532.813),(102.205.492.026),-7959213.0,-102197532813.0,-102205492026.0
Lợi nhuận phân bố cho cố đông sở hữu cố phiếu phổ thông (VND),Lợi nhuận phân bố cho cố đông sở hữu cố phiếu phổ thông (VND),Lợi nhuận phân bố cho cố đông sở hữu cố phiếu phổ thông (VND),1.218.112.293.720,(102.197.532.813),1.115.914.760.907,1218112293720.0,-102197532813.0,1115914760907.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (Cổ phiếu),448.350.000,-,448.350.000,448350000.0,,448350000.0
Lãi cơ bản trên cố phiếu (VND/cổ phiếu),Lãi cơ bản trên cố phiếu (VND/cổ phiếu),Lãi cơ bản trên cố phiếu (VND/cổ phiếu),2.717,,2.489,2717.0,,2489.0
