row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2017,Nuôi trồng sản phẩm thủy sản VND,Chế biến sản phẩm thủy sản VND,Kinh doanh sản phẩm thủy sản VND,Bộ phận kinh doanh khác VND,Loại trừ VND,Hợp nhất VND,numeric__Nuôi trồng sản phẩm thủy sản VND,numeric__Chế biến sản phẩm thủy sản VND,numeric__Kinh doanh sản phẩm thủy sản VND,numeric__Bộ phận kinh doanh khác VND,numeric__Loại trừ VND,numeric__Hợp nhất VND
Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,199.032.512.122,8.145.096.569.740,5.601.107.124.927,239.994.757.316,(4.776.611.329.422),9.408.619.634.683,199032512122.0,8145096569740.0,5601107124927.0,239994757316.0,-4776611329422.0,9408619634683.0
Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,Tài sản của bộ phận Đầu tư vào công ty liên kết được hoạch toán theo vốn chủ sở hữu,-,101.667.019.076,-,-,-,101.667.019.076,,101667019076.0,,,,101667019076.0
Tổng tài sản,Tổng tài sản,Tổng tài sản,,,,,,9.510.286.653.759,,,,,,9510286653759.0
Nợ phải trả của bộ phận,Nợ phải trả của bộ phận,Nợ phải trả của bộ phận,256.761.652.338,5.360.268.721.739,4.238.888.941.941,30.786.979.634,(3.368.044.670.556),6.518.661.625.096,256761652338.0,5360268721739.0,4238888941941.0,30786979634.0,-3368044670556.0,6518661625096.0
Tổng nợ phải trả,Tổng nợ phải trả,Tổng nợ phải trả,,,,,,6.518.661.625.096,,,,,,6518661625096.0
Cho năm kết thúc ngày 31 tháng 12 năm 2017,Cho năm kết thúc ngày 31 tháng 12 năm 2017,Cho năm kết thúc ngày 31 tháng 12 năm 2017,,,,,,,,,,,,
Chi tiêu vốn,Cho năm kết thúc ngày 31 tháng 12 năm 2017 > Chi tiêu vốn,Chi tiêu vốn,49.016.000,63.843.848.759,15.347.024.272,1.691.517.627,-,80.931.406.658,49016000.0,63843848759.0,15347024272.0,1691517627.0,,80931406658.0
Khấu hao và phân bổ,Cho năm kết thúc ngày 31 tháng 12 năm 2017 > Khấu hao và phân bổ,Khấu hao và phân bổ,15.493.872.743,93.415.171.275,48.827.925.274,4.476.313.992,3.088.895.700,165.302.178.984,15493872743.0,93415171275.0,48827925274.0,4476313992.0,3088895700.0,165302178984.0
