row_label_raw,row_label_full,Tài sản thuế thu nhập hoãn lại:Lợi nhuận chưa thực hiện phát sinh từ các giao dịch trongnội bộ Tập đoànCác khoản dự phòngLãi chưa thực hiện do đánh giá lại tài sản góp cho công tyliên kếtGiá trị thuế của các khoản lỗ mang sang,31/12/2018VND > 9.444.607.7487.594.173.797-,1/1/2018VND > 13.309.334.35329.439.8837.565.100.4779.441.021.752,numeric__31/12/2018VND > 9.444.607.7487.594.173.797-,numeric__1/1/2018VND > 13.309.334.35329.439.8837.565.100.4779.441.021.752
Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,Tổng tài sản thuế thu nhập hoãn lại,17.038.781.545,30.344.896.465,17038781545.0,30344896465.0
Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vào công ty conLãi chênh lệch tỷ giá hối đoái chưa thực hiện,Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vào công ty conLãi chênh lệch tỷ giá hối đoái chưa thực hiện,Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vào công ty conLãi chênh lệch tỷ giá hối đoái chưa thực hiện,(17.890.029.536)(1.732.611.442),(17.890.029.536)(2.000.444.315),,
Tổng thuế thu nhập hoãn lại phải trả,Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vào công ty conLãi chênh lệch tỷ giá hối đoái chưa thực hiện > Tổng thuế thu nhập hoãn lại phải trả,Tổng thuế thu nhập hoãn lại phải trả,(19.622.640.978),(19.890.473.851),-19622640978.0,-19890473851.0
Tài sản thuế thu nhập hoãn lại thuần,Thuế thu nhập hoãn lại phải trả:Dự phòng giảm giá các khoản đầu tư vào công ty conLãi chênh lệch tỷ giá hối đoái chưa thực hiện > Tài sản thuế thu nhập hoãn lại thuần,Tài sản thuế thu nhập hoãn lại thuần,(2.583.859.433),10.454.422.614,-2583859433.0,10454422614.0
