row_label_raw,row_label_full,col_0,Doanh thu,Doanh thu_1,numeric__Doanh thu,numeric__Doanh thu_1
,,,2018VND,2017VND,,
Việt Nam,Việt Nam,Việt Nam,63.084.742.587,103.719.797.779,63084742587.0,103719797779.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,8.523.084.143.247,7.443.990.655.443,8523084143247.0,7443990655443.0
Châu Âu,Châu Âu,Châu Âu,1.555.774.609.966,1.080.549.186.084,1555774609966.0,1080549186084.0
Nhật Bản,Nhật Bản,Nhật Bản,3.421.185.304.380,3.624.793.042.248,3421185304380.0,3624793042248.0
Hàn Quốc,Hàn Quốc,Hàn Quốc,1.208.532.587.610,1.247.584.725.209,1208532587610.0,1247584725209.0
Các vùng địa lý khác,Các vùng địa lý khác,Các vùng địa lý khác,2.153.687.526.094,2.164.647.592.474,2153687526094.0,2164647592474.0
,,,16.925.348.913.884,15.665.284.999.237,16925348913884.0,15665284999237.0
