row_label_raw,row_label_full,col_0,Tổng tài sản,Tổng tài sản_1,numeric__Tổng tài sản,numeric__Tổng tài sản_1
,,,31/12/2018VND,1/1/2018VND,,
Việt Nam,Việt Nam,Việt Nam,5.872.866.228.497,7.035.314.593.750,5872866228497.0,7035314593750.0
Bắc Mỹ,Bắc Mỹ,Bắc Mỹ,2.945.623.681.600,2.296.142.331.840,2945623681600.0,2296142331840.0
Nhật Bản,Nhật Bản,Nhật Bản,274.025.145.064,178.829.728.169,274025145064.0,178829728169.0
,,,9.092.515.055.161,9.510.286.653.759,9092515055161.0,9510286653759.0
