row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,85.000.693.034,54.215.378.527,85000693034.0,54215378527.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,52.176.228.227,31.825.607.544,52176228227.0,31825607544.0
Chi phí môi giới,Chi phí môi giới,Chi phí môi giới,14.628.617.140,3.649.965.871,14628617140.0,3649965871.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,9.309.519.087,13.391.877.821,9309519087.0,13391877821.0
Khác,Khác,Khác,8.886.328.580,5.347.927.291,8886328580.0,5347927291.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,93.282.416.274,159.238.628.810,93282416274.0,159238628810.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,31.552.014.895,40.343.871.108,31552014895.0,40343871108.0
Chi phí nhân viên,Chi phí nhân viên,Chi phí nhân viên,21.465.309.165,79.337.560.865,21465309165.0,79337560865.0
Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,Phân bổ lợi thế thương mại,13.484.123.239,14.059.966.814,13484123239.0,14059966814.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,5.567.471.800,6.223.878.506,5567471800.0,6223878506.0
Chi phí thiết bị văn phòng,Chi phí thiết bị văn phòng,Chi phí thiết bị văn phòng,1.249.614.795,2.808.791.581,1249614795.0,2808791581.0
Khác,Khác,Khác,19.963.882.380,16.464.559.936,19963882380.0,16464559936.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,178.283.109.308,213.454.007.337,178283109308.0,213454007337.0
