row_label_raw,row_label_full,Số đầu năm,Năm nay > 14.976.414.814,VNDNăm trước > 11.641.012.334,numeric__Năm nay > 14.976.414.814,numeric__VNDNăm trước > 11.641.012.334
Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,Trích lập quỹ từ lợi nhuận sau thuế chưa phân phối,20.798.023.586,13.811.325.291,20798023586.0,13811325291.0
Sử dụng quỹ,Sử dụng quỹ,Sử dụng quỹ,(6.148.475.909),(10.475.922.811),-6148475909.0,-10475922811.0
Số cuối năm,Số cuối năm,Số cuối năm,29.625.962.491,14.976.414.814,29625962491.0,14976414814.0
