row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng doanh thu,Tổng doanh thu,Tổng doanh thu,923.675.078.177,1.046.718.751.221,923675078177.0,1046718751221.0
"Doanh thu từ chuyển nhượng quyền sử dụng đất, bắt động sản","Doanh thu từ chuyển nhượng quyền sử dụng đất, bắt động sản","Doanh thu từ chuyển nhượng quyền sử dụng đất, bắt động sản",695.271.005.081,590.695.101.977,695271005081.0,590695101977.0
Doanh thu từ dịch vụ cho thuê,Doanh thu từ dịch vụ cho thuê,Doanh thu từ dịch vụ cho thuê,100.857.812.268,68.180.309.006,100857812268.0,68180309006.0
Doanh thu từ dịch vụ bắt động sản,Doanh thu từ dịch vụ bắt động sản,Doanh thu từ dịch vụ bắt động sản,104.194.240.651,354.841.600.846,104194240651.0,354841600846.0
Doanh thu từ dịch vụ khác,Doanh thu từ dịch vụ khác,Doanh thu từ dịch vụ khác,23.352.020.177,33.001.739.392,23352020177.0,33001739392.0
TrừGiảm giá hàng bán,TrừGiảm giá hàng bán,TrừGiảm giá hàng bán,(5.519.883.332),(16.227.382.424),-5519883332.0,-16227382424.0
Doanh thu thuần,Doanh thu thuần,Doanh thu thuần,918.155.194.845,1.030.491.368.797,918155194845.0,1030491368797.0
"Trong đó:Doanh thu từ chuyển nhượng quyền sử dụng đất, bắt động sản","Trong đó:Doanh thu từ chuyển nhượng quyền sử dụng đất, bắt động sản","Trong đó:Doanh thu từ chuyển nhượng quyền sử dụng đất, bắt động sản",689.751.121.749,574.470.446.826,689751121749.0,574470446826.0
Doanh thu từ dịch vụ cho thuê,Doanh thu từ dịch vụ cho thuê,Doanh thu từ dịch vụ cho thuê,104.194.240.651,68.180.309.006,104194240651.0,68180309006.0
Doanh thu từ dịch vụ bắt động sản,Doanh thu từ dịch vụ bắt động sản,Doanh thu từ dịch vụ bắt động sản,100.857.812.268,354.841.600.846,100857812268.0,354841600846.0
Doanh thu từ dịch vụ khác,Doanh thu từ dịch vụ khác,Doanh thu từ dịch vụ khác,23.352.020.177,32.999.012.119,23352020177.0,32999012119.0
Trong đó:Doanh thu với khách hàng khác,Trong đó:Doanh thu với khách hàng khác,Trong đó:Doanh thu với khách hàng khác,855.399.770.129,712.334.141.050,855399770129.0,712334141050.0
Doanh thu với bên liên quan (Thuyết minh số 35),Doanh thu với bên liên quan (Thuyết minh số 35),Doanh thu với bên liên quan (Thuyết minh số 35),62.755.424.716,318.157.227.747,62755424716.0,318157227747.0
