row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
Công ty Cổ phầnMay Tiến Phát,Công ty Cổ phầnMay Tiến Phát,Công ty Cổ phầnMay Tiến Phát,Công tyliên kết,Cho vayThu hồi cho vayLãi cho vayVayBán hàng hóa và dịch vụThanh lý JamonaHeightsMua hàng hóa và dịch vụChi phí lãi vayCổ tức phải trảThanh lý tài sảnHàng bánbjt trả lại,1.052.254.200.0001.079.607.500.000116.926.076.83758.063.752.7449.661.219.9065.200.000.0004.270.976.4001.312.399.89188.851.0001.600.000-,1.050.005.000.000-139.525.329.475-63.920.584.288-53.259.501.852-61.071.636.284,,,,
Công ty TNHHMTV Dịch vụ Bấtdộng sản MinhAnh,Công ty Cổ phầnMay Tiến Phát > Công ty TNHHMTV Dịch vụ Bấtdộng sản MinhAnh,Công ty TNHHMTV Dịch vụ Bấtdộng sản MinhAnh,Bên liên quan,Mua hàng hóaBán dịch vụBán khoảnđầu tưVayỨng trướcChi phí lãi vay,55.704.384.089297.765.714-,-270.000.000.00080.000.000.00061.500.000.000621.369.863,,,,-2.700000000008e+42
Bà Huỳnh ThảoLinh,Công ty Cổ phầnMay Tiến Phát > Bà Huỳnh ThảoLinh,Bà Huỳnh ThảoLinh,Bên liên quan,Hoàn ứngTạm ứngChuyển nhượngkhoản đầu tưCho vayThu hộ,1.393.264.693860.000.000-,-133.840.000.00041.500.000.00014.145.765.000,,,,-1.33840000000415e+33
Công ty Cổ phầnKhu Côngnghiệp ThànhThành Công,Công ty Cổ phầnMay Tiến Phát > Công ty Cổ phầnKhu Côngnghiệp ThànhThành Công,Công ty Cổ phầnKhu Côngnghiệp ThànhThành Công,Đầu tư khác,Mua cổ phầnTrả nợ vayVayChi phí lãi vayDịch vụ môi giớiMua hàng hòavà dịch vụLãi cho vay,286.195.680.00044.000.000.00014.000.000.0001.070.268.4911.017.879.6756.928.455-,-50.000.000.0001.933.890.409100.491.948.96016.392.606.01313.192.854.617,,,,-5.000000000019339e+54
Ông NguyễnHửu Đạt,Ông NguyễnHửu Đạt,Ông NguyễnHửu Đạt,Bên liên quan,Ứng trướcHòa tạm ứngChi phí lãi vayVayBán khoảnđầu tưCung cấp dịch vụ,21.625.907.5958.359.733.99810.494.247-,6.341.007.372-4.688.226.66981.878.268.00059.716.400.0009.557.452.228,,,,
