row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả người bán ngắn hạn (tiếp theo),Phải trả người bán ngắn hạn (tiếp theo),Phải trả người bán ngắn hạn (tiếp theo),Phải trả người bán ngắn hạn (tiếp theo),Phải trả người bán ngắn hạn (tiếp theo),Phải trả người bán ngắn hạn (tiếp theo),Phải trả người bán ngắn hạn (tiếp theo),,,,
Công ty TNHH Sản xuất Kinh doanh Hai Thành,Phải trả người bán ngắn hạn (tiếp theo) > Công ty TNHH Sản xuất Kinh doanh Hai Thành,Công ty TNHH Sản xuất Kinh doanh Hai Thành,Bên liên quan,Mua hàng hóa và dịch vụ,-,536.378.368,,,,536378368.0
Công ty TNHH Tư vấn Thiết kế Kiến trúc và Xây dựng Hải Thành,Phải trả người bán ngắn hạn (tiếp theo) > Công ty TNHH Tư vấn Thiết kế Kiến trúc và Xây dựng Hải Thành,Công ty TNHH Tư vấn Thiết kế Kiến trúc và Xây dựng Hải Thành,Bên liên quan,Mua hàng hóa và dịch vụ,-,48.902.050,,,,48902050.0
Công ty Cổ phần Xuất nhập khẩu Bến Tre,Phải trả người bán ngắn hạn (tiếp theo) > Công ty Cổ phần Xuất nhập khẩu Bến Tre,Công ty Cổ phần Xuất nhập khẩu Bến Tre,Bên liên quan,Mua hàng hóa và dịch vụ,-,6.000.000,,,,6000000.0
Công ty Cổ phần Du Lịch Thành Thành Công Lâm Đồng,Phải trả người bán ngắn hạn (tiếp theo) > Công ty Cổ phần Du Lịch Thành Thành Công Lâm Đồng,Công ty Cổ phần Du Lịch Thành Thành Công Lâm Đồng,Công ty trong cùng Tập đoàn,Mua hàng hóa và dịch vụ,-,936.000,,,,936000.0
,,,,,13.589.216.331,18.212.323.220,,,13589216331.0,18212323220.0
