row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,6.522.051.201.191,6.147.209.710.070,,,6522051201191.0,6147209710070.0
310,310,310,I. Nợ ngắn hạn,,4.537.561.743.613,4.912.998.633.069,,,4537561743613.0,4912998633069.0
311,311,311,1. Phải trả người bán ngắn hạn,19,105.471.053.936,150.989.947.810,,19.0,105471053936.0,150989947810.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,20,878.629.642.798,1.231.294.824.170,,20.0,878629642798.0,1231294824170.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,21,66.312.648.570,94.228.902.926,,21.0,66312648570.0,94228902926.0
314,314,314,4. Phải trả người lao động,,1.392.554.053,1.712.985.104,,,1392554053.0,1712985104.0
315,315,315,5. Chi phí phải trả ngắn hạn,22,316.527.377.807,289.307.619.314,,22.0,316527377807.0,289307619314.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,23,30.268.727.553,79.960.193.351,,23.0,30268727553.0,79960193351.0
319,319,319,7. Phải trả ngắn hạn khác,24,1.724.439.233.907,1.712.251.807.582,,24.0,1724439233907.0,1712251807582.0
320,320,320,8. Vay ngắn hạn,25,1.384.894.542.498,1.338.275.937.998,,25.0,1384894542498.0,1338275937998.0
322,322,322,"9. Quỹ khen thưởng, phúc lợi",28,29.625.962.491,14.976.414.814,,28.0,29625962491.0,14976414814.0
330,330,330,II. Nợ dài hạn,,1.984.489.457.578,1.234.211.077.001,,,1984489457578.0,1234211077001.0
333,333,333,1. Chi phí phải trả dài hạn,22,134.666.390.880,135.775.179.400,,22.0,134666390880.0,135775179400.0
336,336,336,2. Doanh thu chưa thực hiện dài hạn,23,50.086.494.049,38.328.609.409,,23.0,50086494049.0,38328609409.0
337,337,337,3. Phải trả dài hạn khác,24,300.423.791.658,54.468.018.118,,24.0,300423791658.0,54468018118.0
338,338,338,4. Vay và nợ dài hạn,25,1.401.109.107.691,920.482.676.120,,25.0,1401109107691.0,920482676120.0
341,341,341,5. Thuế thu nhập hoãn lại phải trả,34.3,98.203.673.300,85.156.593.954,,343.0,98203673300.0,85156593954.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,4.891.625.506.155,4.737.667.704.483,,,4891625506155.0,4737667704483.0
410,410,410,I. Vốn chủ sở hữu,,4.891.625.506.155,4.737.667.704.483,,,4891625506155.0,4737667704483.0
411,411,411,1. Vốn cổ phần,26,3.663.563.030.000,3.392.226.750.000,,26.0,3663563030000.0,3392226750000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.663.563.030.000,3.392.226.750.000,,,3663563030000.0,3392226750000.0
412,412,412,2. Thặng dư vốn cổ phần,26,333.257.781.211,333.257.781.211,,26.0,333257781211.0,333257781211.0
418,418,418,3. Quỹ đầu tư phát triển,26,144.639.920.686,134.240.908.893,,26.0,144639920686.0,134240908893.0
420,420,420,4. Quỹ khác thuộc vốn chủ sở hữu,26,24.890.292.522,24.890.292.522,,26.0,24890292522.0,24890292522.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,26,497.108.586.920,621.355.873.192,,26.0,497108586920.0,621355873192.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,308.417.397.503,347.103.464.136,,,308417397503.0,347103464136.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối trong năm,,188.691.189.417,274.252.409.056,,,188691189417.0,274252409056.0
429,429,429,6. Lợi ích cổ đông không kiểm soát,27,228.165.894.816,231.696.098.665,,27.0,228165894816.0,231696098665.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,11.413.676.707.346,10.884.877.414.553,,,11413676707346.0,10884877414553.0
