row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Số cuối năm,Số đầu năm,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Số cuối năm,numeric__Số đầu năm
Phải thu khác (tiếp theo),Phải thu khác (tiếp theo),Phải thu khác (tiếp theo),Phải thu khác (tiếp theo),Phải thu khác (tiếp theo),Phải thu khác (tiếp theo),Phải thu khác (tiếp theo),,,,
Công ty Cổ phần Đầu tư SVG,Phải thu khác (tiếp theo) > Công ty Cổ phần Đầu tư SVG,Công ty Cổ phần Đầu tư SVG,Công ty liên kết,Khác,20.000.000,20.000.000,,,20000000.0,20000000.0
Ông Đăng Hồng Anh,Phải thu khác (tiếp theo) > Ông Đăng Hồng Anh,Ông Đăng Hồng Anh,Cổ đông lớn,Tạm ứng,11.717.230,-,,,11717230.0,
Công ty TNHH Sản xuất Kinh doanh Hai Thành,Phải thu khác (tiếp theo) > Công ty TNHH Sản xuất Kinh doanh Hai Thành,Công ty TNHH Sản xuất Kinh doanh Hai Thành,Bên liên quan,Phải thu liên quan đến HĐHTKD,-,253.765.946.800,,,,253765946800.0
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Phải thu khác (tiếp theo) > Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Đầu tư khác,Thu nhập từ cho vay,-,28.760.918.547,,,,28760918547.0
Công ty Cổ phần Đầu tư và Thương mại Thuận Thiên,Phải thu khác (tiếp theo) > Công ty Cổ phần Đầu tư và Thương mại Thuận Thiên,Công ty Cổ phần Đầu tư và Thương mại Thuận Thiên,Bên liên quan,Khác,-,11.405.900,,,,11405900.0
