row_label_raw,row_label_full,Công ty Cổ phần Đầu tư Thành Thành Công,Cổ đông lớn,Phí quản lý,4.031.281.712,5.978.069.144,numeric__Cổ đông lớn,numeric__Phí quản lý,numeric__4.031.281.712,numeric__5.978.069.144
Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty Cổ phần Thành Thành Nam,Công ty trong cùng Tập đoàn,Phí thuê văn phòng,3.092.845.991,5.026.291.346,,,3092845991.0,5026291346.0
Công ty Cổ phần Năng lượng Thành Thành Công,Công ty Cổ phần Năng lượng Thành Thành Công,Công ty Cổ phần Năng lượng Thành Thành Công,Công ty trong cùng Tập đoàn,Mua hàng hóa và dịch vụ,2.314.244.300,-,,,2314244300.0,
Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty TNHH MTV Tư vấn Sài Gòn Thương Tín,Công ty trong cùng Tập đoàn,Phí môi giới,2.151.650.733,-,,,2151650733.0,
Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ thuật Xây dựng Toàn Thịnh Phát,Bên liên quan,Chi phí xây dựng,1.561.722.673,-,,,1561722673.0,
Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty Cổ phần Du lịch Thành Thành Công,Công ty trong cùng Tập đoàn,Mua hàng hóa và dịch vụ,422.171.000,392.384.358,,,422171000.0,392384358.0
Ông Vũ Quốc Thái Thành viên HĐQT,Ông Vũ Quốc Thái Thành viên HĐQT,Ông Vũ Quốc Thái Thành viên HĐQT,Ông Vũ Quốc Thái Thành viên HĐQT,Khác,15.000.000,-,,,15000000.0,
Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Công ty Cổ phần Khu Công nghiệp Thành Thành Công,Đầu tư khác,Chi phí thuê mặt bằng,299.922,2.147.602.261,,,299922.0,2147602261.0
Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty Cổ phần May Tiến Phát,Công ty liên kết,Chi phí thuê mặt bằng,-,2.349.037.020,,,,2349037020.0
Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Công ty Cổ phần Đầu tư Kiến trúc Xây dựng Toàn Thịnh Phát,Bên liên quan,Mua hàng hóa và dịch vụ,-,1.726.722.673,,,,1726722673.0
