row_label_raw,row_label_full,col_0,Số đầu năm,Tăng trong năm,Giảm trong năm,VND Số cuối năm,numeric__Số đầu năm,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__VND Số cuối năm
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,82.671.406.865,(2.930.388.058),(17.066.173.777),62.674.845.030,82671406865.0,-2930388058.0,-17066173777.0,62674845030.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,6.577.697.242,55.363.817.126,(60.030.775.345),1.910.739.023,6577697242.0,55363817126.0,-60030775345.0,1910739023.0
Tiền thuê đất,Tiền thuê đất,Tiền thuê đất,2.164.039.200,4.328.078.400,(6.492.117.600),-,2164039200.0,4328078400.0,-6492117600.0,
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,2.807.459.619,11.725.205.560,(12.805.600.662),1.727.064.517,2807459619.0,11725205560.0,-12805600662.0,1727064517.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,8.300.000,2.000.000,(10.300.000),-,8300000.0,2000000.0,-10300000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,94.228.902.926,68.488.713.028,(96.404.967.384),66.312.648.570,94228902926.0,68488713028.0,-96404967384.0,66312648570.0
