row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Thu nhập khác,Thu nhập khác,Thu nhập khác,108.193.586.132,16.612.210.919,108193586132.0,16612210919.0
Thu nhập từ thanh lý HĐHTĐT với Tấn Hưng(Thuyết minh số 29.2),Thu nhập từ thanh lý HĐHTĐT với Tấn Hưng(Thuyết minh số 29.2),Thu nhập từ thanh lý HĐHTĐT với Tấn Hưng(Thuyết minh số 29.2),100.000.000.000,-,100000000000.0,
Tiền bồi thường nhận từ các bên khác,Tiền bồi thường nhận từ các bên khác,Tiền bồi thường nhận từ các bên khác,2.322.423.194,9.344.173.065,2322423194.0,9344173065.0
Tiền thu được khi thanh lý tài sản cố định,Tiền thu được khi thanh lý tài sản cố định,Tiền thu được khi thanh lý tài sản cố định,73.911.120,-,73911120.0,
Khác,Khác,Khác,5.797.251.818,7.268.037.854,5797251818.0,7268037854.0
Chi phí khác,Chi phí khác,Chi phí khác,(6.198.509.723),(15.636.254.787),-6198509723.0,-15636254787.0
Chi phí phạt thuế,Chi phí phạt thuế,Chi phí phạt thuế,(4.962.808.960),-,-4962808960.0,
Lỗ từ xóa số công nợ,Lỗ từ xóa số công nợ,Lỗ từ xóa số công nợ,(996.745.861),(1.760.014.188),-996745861.0,-1760014188.0
Lỗ từ thanh lý tài sản cố định,Lỗ từ thanh lý tài sản cố định,Lỗ từ thanh lý tài sản cố định,(231.816.962),(1.868.748.227),-231816962.0,-1868748227.0
Tiền bồi thường do vi phạm hợp đồng,Tiền bồi thường do vi phạm hợp đồng,Tiền bồi thường do vi phạm hợp đồng,(7.137.940),(5.142.218.695),-7137940.0,-5142218695.0
Khác,Khác,Khác,-,(6.865.273.677),,-6865273677.0
LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,LỢI NHUẬN KHÁC,101.995.076.409,975.956.132,101995076409.0,975956132.0
