row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,204.547.909.074,346.531.044.710,204547909074.0,346531044710.0
Thuế TNDN theo thuế suất phổ thông 20%,Thuế TNDN theo thuế suất phổ thông 20%,Thuế TNDN theo thuế suất phổ thông 20%,40.909.581.815,69.306.208.942,40909581815.0,69306208942.0
Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,Các khoản điều chỉnh giảm:,,
Chi phí không được khấu trừ thuế,Các khoản điều chỉnh giảm: > Chi phí không được khấu trừ thuế,Chi phí không được khấu trừ thuế,11.403.300.801,18.963.984.649,11403300801.0,18963984649.0
Hao mòn lợi thế thương mại,Các khoản điều chỉnh giảm: > Hao mòn lợi thế thương mại,Hao mòn lợi thế thương mại,2.696.824.648,-,2696824648.0,
Ảnh hưởng của việc chia lỗ (lãi) từ các công ty liên kết,Các khoản điều chỉnh giảm: > Ảnh hưởng của việc chia lỗ (lãi) từ các công ty liên kết,Ảnh hưởng của việc chia lỗ (lãi) từ các công ty liên kết,1.452.442.490,(5.759.986.896),1452442490.0,-5759986896.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh giảm: > Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,797.498.037,(4.981.096.635),797498037.0,-4981096635.0
Lỗ chuyển sang năm sau,Các khoản điều chỉnh giảm: > Lỗ chuyển sang năm sau,Lỗ chuyển sang năm sau,845.184.589,(8.976.240.565),845184589.0,-8976240565.0
Điều chỉnh thuế TNDN theo Nghị định 68/2020/NĐ-CP (*),Các khoản điều chỉnh giảm: > Điều chỉnh thuế TNDN theo Nghị định 68/2020/NĐ-CP (*),Điều chỉnh thuế TNDN theo Nghị định 68/2020/NĐ-CP (*),(34.578.136.867),-,-34578136867.0,
Các khoản giảm thuế (**),Các khoản điều chỉnh giảm: > Các khoản giảm thuế (**),Các khoản giảm thuế (**),(13.277.360.969),-,-13277360969.0,
Chi phí thuế TNDN,Các khoản điều chỉnh giảm: > Chi phí thuế TNDN,Chi phí thuế TNDN,10.249.334.544,68.552.869.495,10249334544.0,68552869495.0
