row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGĂN HẠN,,8.459.696.820.280,8.973.003.089.584,,,8459696820280.0,8973003089584.0
110,110,110,I. Tiền và các khoản tương đương tiền,5,208.422.315.619,83.538.083.050,,5.0,208422315619.0,83538083050.0
111,111,111,1. Tiền,,116.481.959.777,61.210.930.784,,,116481959777.0,61210930784.0
112,112,112,2. Các khoản tương đương tiền,,91.940.355.842,22.327.152.266,,,91940355842.0,22327152266.0
120,120,120,II. Đầu tư tài chính ngắn hạn,6,84.347.079.452,100.501.261.233,,6.0,84347079452.0,100501261233.0
123,123,123,1. Đầu tư nằm giữ đến ngày đào hạn,,84.347.079.452,100.501.261.233,,,84347079452.0,100501261233.0
130,130,130,III. Các khoản phải thu ngắn hạn,,4.827.666.587.635,4.608.397.414.474,,,4827666587635.0,4608397414474.0
131,131,131,1. Phải thu ngắn hạn của khách hàng,7,352.112.518.139,555.962.421.158,,7.0,352112518139.0,555962421158.0
132,132,132,2. Trả trước cho người bán ngắn hạn,8,1.035.463.333.418,1.352.772.211.492,,8.0,1035463333418.0,1352772211492.0
135,135,135,3. Phải thu về cho vay ngắn hạn,9,2.202.804.144.445,2.089.640.340.332,,9.0,2202804144445.0,2089640340332.0
136,136,136,4. Phải thu ngắn hạn khác,10,1.243.091.760.559,610.111.667.010,,10.0,1243091760559.0,610111667010.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,"7, 10",(5.805.168.926),(89.225.518),,,-5805168926.0,-89225518.0
140,140,140,IV. Hàng tồn kho,11,3.310.374.692.824,4.159.537.510.162,,11.0,3310374692824.0,4159537510162.0
141,141,141,1. Hàng tồn kho,,3.310.374.692.824,4.159.537.510.162,,,3310374692824.0,4159537510162.0
150,150,150,V. Tài sản ngắn hạn khác,,28.886.144.750,21.028.820.665,,,28886144750.0,21028820665.0
151,151,151,1. Chi phí trả trước ngắn hạn,12,11.465.671.989,1.221.307.716,,12.0,11465671989.0,1221307716.0
152,152,152,2. Thuế giá trị gia tăng được khấu trừ,,17.419.779.570,12.473.430.082,,,17419779570.0,12473430082.0
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,,693.191,7.334.082.867,,,693191.0,7334082867.0
