row_label_raw,row_label_full,col_0,Số lượng,Số lượng_1,numeric__Số lượng,numeric__Số lượng_1
,,,Số cuối năm,Số đầu năm,,
Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,Cổ phiếu đăng ký phát hành,366.356.303,339.222.675,366356303.0,339222675.0
Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,Cổ phiếu đã bán ra công chúngCổ phiếu phổ thông,366.356.303,339.222.675,366356303.0,339222675.0
Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,Cổ phiếu đang lưu hànhCổ phiếu phổ thông,366.356.303,339.222.675,366356303.0,339222675.0
