row_label_raw,row_label_full,col_0,Năm nay,Năm trước(trình bày lại),numeric__Năm nay,numeric__Năm trước(trình bày lại)
Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),Lợi nhuận sau thuế (VND),188.691.189.417,274.252.409.056,188691189417.0,274252409056.0
Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),Trừ: Quỹ khen thưởng phúc lợi (VND) (i),-,(20.798.023.586),,-20798023586.0
Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận sau thuế thuộc về cổ đông sở hữu cổ phiếu phổ thông (VND),188.691.189.417,253.454.385.470,188691189417.0,253454385470.0
Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) (cổ phiếu) (ii),Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) (cổ phiếu) (ii),Bình quân gia quyền của số cổ phiếu phổ thông (không bao gồm cổ phiếu quỹ) (cổ phiếu) (ii),366.356.303,366.356.303,366356303.0,366356303.0
Lãi cơ bản và lãi suy giảm trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản và lãi suy giảm trên cổ phiếu(VND/cổ phiếu),Lãi cơ bản và lãi suy giảm trên cổ phiếu(VND/cổ phiếu),515,692,515.0,692.0
