row_label_raw,row_label_full,Các bên liên quan,Mối quan hệ,Nội dung nghiệp vụ,Năm nay,Năm trước,numeric__Mối quan hệ,numeric__Nội dung nghiệp vụ,numeric__Năm nay,numeric__Năm trước
"Công ty Cổ phầnTín Nghĩa Á Châu cùng Tập đoàn (""Tín Nghĩa Á Châu"")","Công ty Cổ phầnTín Nghĩa Á Châu cùng Tập đoàn (""Tín Nghĩa Á Châu"")","Công ty Cổ phầnTín Nghĩa Á Châu cùng Tập đoàn (""Tín Nghĩa Á Châu"")",Công ty trong,Trả nợ gốc vayChi phí lãi vayCho vayVay,59.750.000.0002.346.210.617-,-3.558.676.97379.764.200.00079.750.000.000,,,,-3.558676973797642e+31
Công ty Cổ phầnThành Thành Nam,Công ty Cổ phầnThành Thành Nam,Công ty Cổ phầnThành Thành Nam,Công ty trong cùng Tập đoàn,Mua hàng hóa và dịch vụLãi cho vayVayTrả nợ vayTạm ứngCho vayCung cấp dịch vụ,12.824.641.6415.773.356.163800.000.000800.000.000-,7.048.826.18010.614.904.110-57.350.000.000500.000.000383.910.145,,,,
Công ty Cổ phầnBao bì và Kho bãi Bình Tây,Công ty Cổ phầnThành Thành Nam > Công ty Cổ phầnBao bì và Kho bãi Bình Tây,Công ty Cổ phầnBao bì và Kho bãi Bình Tây,Bên liên quan,Chi phí lãi vayĐầu tư dự ánLãi cho vay,2.617.534.932-,-41.178.405.8461.697.608.933,,,,-4.117840584616976e+20
Công ty Cổ phầnĐầu tư Kiến trúcXây dựng Toàn Thịnh Phát,Công ty Cổ phầnThành Thành Nam > Công ty Cổ phầnĐầu tư Kiến trúcXây dựng Toàn Thịnh Phát,Công ty Cổ phầnĐầu tư Kiến trúcXây dựng Toàn Thịnh Phát,Bên liên quan,Lãi cho vayMua hàng hóa và dịch vụ,668.528.939-,666.702.35834.777.555.203,,,,6.667023583477756e+19
Công ty Cổ phầnĐầu tư Thành Thành Công,Công ty Cổ phầnThành Thành Nam > Công ty Cổ phầnĐầu tư Thành Thành Công,Công ty Cổ phầnĐầu tư Thành Thành Công,Cổ đông lớn,VayTrả nợ gốc vayCho vayThu hồi cho vayBán hàng hóa và dịch vụMua hàng hóa và dịch vụLãi cho vayChi phí lãi vay,82.500.000.00082.500.000.00066.399.106.14858.363.106.14840.000.000.0008.132.638.2651.533.546.744103.274.574,-41.178.405.8461.697.608.933666.702.35834.777.555.203,,,8.2500000000825e+83,-4.1178405846169762e+40
Ông Trần Lam Thông,Ông Trần Lam Thông,Ông Trần Lam Thông,Bên liên quan,Hoàn ứng trướcỨng trướcMua hàng hóaCung cấp dịch vụTrả nợ gốc vayCho vayChi phí lãi vayLãi cho vayPhạtVay,23.713.818.11817.188.122.63215.701.509.1711.945.813.636708.838.067616.666.659246.192.28548.076.394457.700-,-13.689.386.900-748.438.49976.125.663-21.132.553.558,,,,
Ông Nguyễn Đăng Thanh,Ông Trần Lam Thông > Ông Nguyễn Đăng Thanh,Ông Nguyễn Đăng Thanh,Chủ tịch đến ngày 29 tháng 6 năm 2020,Trả nợ gốc vayChi phí lãi vayVay,8.750.000.000437.106.166-,-770.334.93213.500.000.000,,,,-7.70334932135e+19
Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,Ông Trần Lam Thông > Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,Công ty TNHH MTV Kỹ Thuật Xây dựng Toàn Thịnh Phát,Bên liên quan,Mua hàng hóa và dịch vụBán hàng hóa và dịch vụ,-,12.357.095.934124.171.498,,,,1.2357095934124171e+19
