row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Công ty CP Thép Hoà Phát Dung Quát,Công ty CP Thép Hoà Phát Dung Quát,Công ty CP Thép Hoà Phát Dung Quát,Công ty CP Thép Hoà Phát Dung Quát,Công ty CP Thép Hoà Phát Dung Quát,,
Cung cấp dịch vụ,Công ty CP Thép Hoà Phát Dung Quát > Cung cấp dịch vụ,Cung cấp dịch vụ,15.698.269.137,19.652.032.260,15698269137.0,19652032260.0
Các khoản cho vay,Công ty CP Thép Hoà Phát Dung Quát > Các khoản cho vay,Các khoản cho vay,50.000.000.000,227.000.000.000,50000000000.0,227000000000.0
Nhận thanh toán gốc cho vay,Công ty CP Thép Hoà Phát Dung Quát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,177.000.000.000,100.000.000.000,177000000000.0,100000000000.0
Các khoản vay,Công ty CP Thép Hoà Phát Dung Quát > Các khoản vay,Các khoản vay,450.000.000.000,-,450000000000.0,
Thanh toán khoản vay,Công ty CP Thép Hoà Phát Dung Quát > Thanh toán khoản vay,Thanh toán khoản vay,450.000.000.000,-,450000000000.0,
Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,,
Cung cấp dịch vụ,Công ty TNHH Thép Hòa Phát Hưng Yên > Cung cấp dịch vụ,Cung cấp dịch vụ,21.453.699.642,18.636.238.169,21453699642.0,18636238169.0
Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Ông thép Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,14.250.342.723,15.257.996.657,14250342723.0,15257996657.0
Các khoản cho vay,Công ty TNHH Ông thép Hòa Phát > Các khoản cho vay,Các khoản cho vay,320.000.000.000,382.300.000.000,320000000000.0,382300000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Ông thép Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,320.000.000.000,382.300.000.000,320000000000.0,382300000000.0
Các khoản vay,Công ty TNHH Ông thép Hòa Phát > Các khoản vay,Các khoản vay,184.400.000.000,-,184400000000.0,
Thanh toán khoản vay,Công ty TNHH Ông thép Hòa Phát > Thanh toán khoản vay,Thanh toán khoản vay,184.400.000.000,-,184400000000.0,
Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Tôn Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,20.278.313.618,21.963.092.413,20278313618.0,21963092413.0
Các khoản cho vay,Công ty TNHH Tôn Hòa Phát > Các khoản cho vay,Các khoản cho vay,-,95.000.000.000,,95000000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Tôn Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,95.000.000.000,,95000000000.0
Công ty TNHH Chế tạo Kim loại Hòa Phát,Công ty TNHH Chế tạo Kim loại Hòa Phát,Công ty TNHH Chế tạo Kim loại Hòa Phát,Công ty TNHH Chế tạo Kim loại Hòa Phát,Công ty TNHH Chế tạo Kim loại Hòa Phát,,
Các khoản cho vay,Công ty TNHH Chế tạo Kim loại Hòa Phát > Các khoản cho vay,Các khoản cho vay,-,150.000.000.000,,150000000000.0
Cung cấp dịch vụ,Công ty TNHH Chế tạo Kim loại Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.465.775.870,2.436.860.128,2465775870.0,2436860128.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Chế tạo Kim loại Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,-,116.000.000.000,,116000000000.0
Nhận thanh toán gốc cho vay,Công ty TNHH Chế tạo Kim loại Hòa Phát > Nhận thanh toán gốc cho vay,Nhận thanh toán gốc cho vay,-,150.000.000.000,,150000000000.0
Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,Công ty TNHH Điện lạnh Hòa Phát,,
Cung cấp dịch vụ,Công ty TNHH Điện lạnh Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,3.879.677.933,5.157.099.809,3879677933.0,5157099809.0
Lợi nhuận nhận được từ công ty con,Công ty TNHH Điện lạnh Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,-,15.974.916.636,,15974916636.0
Mua hàng hóa dịch vụ,Công ty TNHH Điện lạnh Hòa Phát > Mua hàng hóa dịch vụ,Mua hàng hóa dịch vụ,1.472.727,16.607.742,1472727.0,16607742.0
Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát,,
Cung cấp dịch vụ,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Cung cấp dịch vụ,Cung cấp dịch vụ,2.655.071.349,2.671.939.543,2655071349.0,2671939543.0
Các khoản cho vay,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Các khoản cho vay,Các khoản cho vay,-,1.402.170.000.000,,1402170000000.0
Thanh toán khoản vay,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Thanh toán khoản vay,Thanh toán khoản vay,-,1.402.170.000.000,,1402170000000.0
Lợi nhuận nhận được từ công ty con,Công ty CP Xây dựng và Phát triển Đô thị Hòa Phát > Lợi nhuận nhận được từ công ty con,Lợi nhuận nhận được từ công ty con,-,805.244.349.481,,805244349481.0
