row_label_raw,row_label_full,col_0,31/12/2023VND,1/1/2023VND,numeric__31/12/2023VND,numeric__1/1/2023VND
Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,Bên liên quan,,
Công ty con,Công ty con,Công ty con,Công ty con,Công ty con,,
Công ty TNHH Tôn Hòa Phát,Công ty con > Công ty TNHH Tôn Hòa Phát,Công ty TNHH Tôn Hòa Phát,5.653.738.361,7.985.077.067,5653738361.0,7985077067.0
Công ty cổ phần Thép Hòa Phát Hải Dương,Công ty con > Công ty cổ phần Thép Hòa Phát Hải Dương,Công ty cổ phần Thép Hòa Phát Hải Dương,5.595.505.660,17.049.906.673,5595505660.0,17049906673.0
Công ty TNHH Ông thép Hòa Phát,Công ty con > Công ty TNHH Ông thép Hòa Phát,Công ty TNHH Ông thép Hòa Phát,3.234.135.533,4.209.366.336,3234135533.0,4209366336.0
Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty con > Công ty TNHH Thép Hòa Phát Hưng Yên,Công ty TNHH Thép Hòa Phát Hưng Yên,2.847.470.888,1.661.728.640,2847470888.0,1661728640.0
Công ty Cổ phần Điện máy gia dụng Hòa Phát Hà Nam,Công ty con > Công ty Cổ phần Điện máy gia dụng Hòa Phát Hà Nam,Công ty Cổ phần Điện máy gia dụng Hòa Phát Hà Nam,2.058.360.592,929.405.729,2058360592.0,929405729.0
Các bên liên quan khác,Công ty con > Các bên liên quan khác,Các bên liên quan khác,2.014.565.101,12.944.264.654,2014565101.0,12944264654.0
Bên khác,Bên khác,Bên khác,Bên khác,Bên khác,,
Các khách hàng khác,Bên khác > Các khách hàng khác,Các khách hàng khác,4.378.657,15.126.909,4378657.0,15126909.0
,,,21.408.154.792,44.794.876.008,21408154792.0,44794876008.0
