row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2023 VND,1/1/2023 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2023 VND,numeric__1/1/2023 VND
TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,TÀI SẢN,,,,
Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 150) \),TÀI SẢN > Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 150) \),Tài sản ngắn hạn\( (100 = 110 + 120 + 130 + 150) \),100,,1.952.862.915.275,8.656.002.782.392,100.0,,1952862915275.0,8656002782392.0
Tiền và các khoản tương đương tiền,TÀI SẢN > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,110,4,140.727.541.395,139.679.224.341,110.0,4.0,140727541395.0,139679224341.0
Tiền,TÀI SẢN > Tiền,Tiền,111,,46.727.541.395,138.779.224.341,111.0,,46727541395.0,138779224341.0
Các khoản tương đương tiền,TÀI SẢN > Các khoản tương đương tiền,Các khoản tương đương tiền,112,,94.000.000.000,900.000.000,112.0,,94000000000.0,900000000.0
Đầu tư tài chính ngắn hạn,TÀI SẢN > Đầu tư tài chính ngắn hạn,Đầu tư tài chính ngắn hạn,120,,1.723.200.000.000,4.232.221.643.835,120.0,,1723200000000.0,4232221643835.0
Đầu tư nắm giữ đến ngày đáo hạn,TÀI SẢN > Đầu tư nắm giữ đến ngày đáo hạn,Đầu tư nắm giữ đến ngày đáo hạn,123,12.1,1.723.200.000.000,4.232.221.643.835,123.0,121.0,1723200000000.0,4232221643835.0
Các khoản phải thu ngắn hạn,TÀI SẢN > Các khoản phải thu ngắn hạn,Các khoản phải thu ngắn hạn,130,,60.797.808.095,4.247.610.046.782,130.0,,60797808095.0,4247610046782.0
Phải thu ngắn hạn của khách hàng,TÀI SẢN > Phải thu ngắn hạn của khách hàng,Phải thu ngắn hạn của khách hàng,131,5,21.408.154.792,44.794.876.008,131.0,5.0,21408154792.0,44794876008.0
Trả trước cho người bán ngắn hạn,TÀI SẢN > Trả trước cho người bán ngắn hạn,Trả trước cho người bán ngắn hạn,132,6,5.158.517.332,16.558.547.617,132.0,6.0,5158517332.0,16558547617.0
Phải thu về cho vay ngắn hạn,TÀI SẢN > Phải thu về cho vay ngắn hạn,Phải thu về cho vay ngắn hạn,135,,-,350.200.000.000,135.0,,,350200000000.0
Phải thu ngắn hạn khác,TÀI SẢN > Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,136,8.1,34.231.135.971,3.836.056.623.157,136.0,81.0,34231135971.0,3836056623157.0
Tài sản ngắn hạn khác,TÀI SẢN > Tài sản ngắn hạn khác,Tài sản ngắn hạn khác,150,,28.137.565.785,36.491.867.434,150.0,,28137565785.0,36491867434.0
Chi phí trả trước ngắn hạn,TÀI SẢN > Chi phí trả trước ngắn hạn,Chi phí trả trước ngắn hạn,151,13.1,26.599.963.581,25.345.437.749,151.0,131.0,26599963581.0,25345437749.0
Thuế giá trị gia tăng được khấu trừ,TÀI SẢN > Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,152,,1.111.952.104,9.999.319.883,152.0,,1111952104.0,9999319883.0
Thuế và các khoản phải thu Nhà nước,TÀI SẢN > Thuế và các khoản phải thu Nhà nước,Thuế và các khoản phải thu Nhà nước,153,15,425.650.100,1.147.109.802,153.0,15.0,425650100.0,1147109802.0
