row_label_raw,row_label_full,col_0,Giá gốc và số có khả năng trả nợ,Giá gốc và số có khả năng trả nợ_1,numeric__Giá gốc và số có khả năng trả nợ,numeric__Giá gốc và số có khả năng trả nợ_1
,,,31/12/2023VND,1/1/2023VND,,
Bên liên quan,Bên liên quan,Bên liên quan,-,9.172.000,,9172000.0
Bên khác,Bên khác,Bên khác,Bên khác,Bên khác,,
Công ty cổ phần Thương mại In Nhật Nam,Bên khác > Công ty cổ phần Thương mại In Nhật Nam,Công ty cổ phần Thương mại In Nhật Nam,4.247.069.658,4.124.705.760,4247069658.0,4124705760.0
Công ty TNHH Thương mại Dịch vụ Quảng cáoSong Thành công,Bên khác > Công ty TNHH Thương mại Dịch vụ Quảng cáoSong Thành công,Công ty TNHH Thương mại Dịch vụ Quảng cáoSong Thành công,2.020.340.000,252.000.000,2020340000.0,252000000.0
Công ty TNHH Quảng cáo và Truyền thông Trí Việt,Bên khác > Công ty TNHH Quảng cáo và Truyền thông Trí Việt,Công ty TNHH Quảng cáo và Truyền thông Trí Việt,1.786.533.520,-,1786533520.0,
Các nhà cung cấp khác,Bên khác > Các nhà cung cấp khác,Các nhà cung cấp khác,25.134.732.783,7.363.634.474,25134732783.0,7363634474.0
,,,33.188.675.961,11.749.512.234,33188675961.0,11749512234.0
