row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số cuối năm_3,Số đầu năm,Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số cuối năm_3,numeric__Số đầu năm,numeric__Số đầu năm_1
,,,VND,VND,VND,VND,VND,VND,,,,,,
,,,Giá gốc,Giá trịcó thể thu hồi (i),Dự phòng,Giá gốc,Giá trịcó thể thu hồi (i),Dự phòng,,,,,,
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,,,,,,,,,,,
Tổng giá trịcác khoảnphải thu quáhạn thanhtoán hoặcchưa quá hạnnhưng khó cókhả năng thuhồi (i),a. Ngắn hạn > Tổng giá trịcác khoảnphải thu quáhạn thanhtoán hoặcchưa quá hạnnhưng khó cókhả năng thuhồi (i),Tổng giá trịcác khoảnphải thu quáhạn thanhtoán hoặcchưa quá hạnnhưng khó cókhả năng thuhồi (i),612.121.311.225,55.235.574.770,556.885.736.455,531.838.594.362,40.885.990.204,490.952.604.158,612121311225.0,55235574770.0,556885736455.0,531838594362.0,40885990204.0,490952604158.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,,,,,,,,,,,,
Tổng giá trịcác khoảnphải thu quáhạn thanhtoán hoặcchưa quá hạnnhưng khó cókhả năng thuhồi (i),b. Dài hạn > Tổng giá trịcác khoảnphải thu quáhạn thanhtoán hoặcchưa quá hạnnhưng khó cókhả năng thuhồi (i),Tổng giá trịcác khoảnphải thu quáhạn thanhtoán hoặcchưa quá hạnnhưng khó cókhả năng thuhồi (i),81.062.826.923,-,81.062.826.923,-,-,-,81062826923.0,,81062826923.0,,,
,,,693.184.138.148,55.235.574.770,637.948.563.378,531.838.594.362,40.885.990.204,490.952.604.158,693184138148.0,55235574770.0,637948563378.0,531838594362.0,40885990204.0,490952604158.0
