row_label_raw,row_label_full,col_0,Năm nay,Năm trước (Trình bày lại),numeric__Năm nay,numeric__Năm trước (Trình bày lại)
,,,VND,VND,,
Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),Lợi nhuận kế toán sau thuế thu nhập doanh nghiệp (VND),1.477.891.529.178,1.631.297.943.916,1477891529178.0,1631297943916.0
Trích quỹ khen thưởng phúc lợi và thù lao Hội đồng Quản trị (VND) (ii),Trích quỹ khen thưởng phúc lợi và thù lao Hội đồng Quản trị (VND) (ii),Trích quỹ khen thưởng phúc lợi và thù lao Hội đồng Quản trị (VND) (ii),-,(65.326.309.294),,-65326309294.0
Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),Lợi nhuận phân bổ cho cổ đông sở hữu cổ phiếu phổ thông (VND),1.477.891.529.178,1.565.971.634.622,1477891529178.0,1565971634622.0
Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu) (i),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu) (i),Cổ phiếu phổ thông đang lưu hành bình quân trong năm (cổ phiếu) (i),902.398.948,896.596.398,902398948.0,896596398.0
Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),Lãi cơ bản trên cổ phiếu (VND/cổ phiếu),1.638,1.747,1638.0,1747.0
