row_label_raw,row_label_full,col_0,Năm nayVND,Năm trướcVND,numeric__Năm nayVND,numeric__Năm trướcVND
Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh) (*),Lãi cho vay > Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh) (*),Công ty TNHH Công Nghiệp Titan Corporation 3 (Bắc Ninh) (*),10.682.008.741,103.561.644,10682008741.0,103561644.0
Công ty TNHH Công Nghiệp Titan (Quảng Ninh) (*),Lãi cho vay > Công ty TNHH Công Nghiệp Titan (Quảng Ninh) (*),Công ty TNHH Công Nghiệp Titan (Quảng Ninh) (*),1.058.689.196,-,1058689196.0,
Công ty Cổ phần Chế tạo diện cơ HEM,Lãi cho vay > Công ty Cổ phần Chế tạo diện cơ HEM,Công ty Cổ phần Chế tạo diện cơ HEM,949.589.042,-,949589042.0,
Công ty Cổ phần Đầu tư' Khu công nghiệp Dầu khí Long Sơn (*),Lãi cho vay > Công ty Cổ phần Đầu tư' Khu công nghiệp Dầu khí Long Sơn (*),Công ty Cổ phần Đầu tư' Khu công nghiệp Dầu khí Long Sơn (*),734.598.834,-,734598834.0,
,,,155.961.002.442,84.151.883.134,155961002442.0,84151883134.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,,
Công ty TNHH S.A.S. - CTAMAD,Cổ tức được chia > Công ty TNHH S.A.S. - CTAMAD,Công ty TNHH S.A.S. - CTAMAD,46.231.500.000,87.780.000.000,46231500000.0,87780000000.0
Tổng Công ty Thiết bị điện Đông Anh - CTCP,Cổ tức được chia > Tổng Công ty Thiết bị điện Đông Anh - CTCP,Tổng Công ty Thiết bị điện Đông Anh - CTCP,30.473.286.000,29.936.266.000,30473286000.0,29936266000.0
Công ty Cổ phần Chế tạo diện cơ HEM,Cổ tức được chia > Công ty Cổ phần Chế tạo diện cơ HEM,Công ty Cổ phần Chế tạo diện cơ HEM,2.280.000.000,-,2280000000.0,
Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Cổ tức được chia > Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,Công ty Cổ phần Đầu tư và Xuất nhập khẩu Viglacera,360.000.000,-,360000000.0,
,,,79.344.786.000,117.716.266.000,79344786000.0,117716266000.0
"Góp vốn, mua thêm cổ phần bằng tiền","Góp vốn, mua thêm cổ phần bằng tiền","Góp vốn, mua thêm cổ phần bằng tiền","Góp vốn, mua thêm cổ phần bằng tiền","Góp vốn, mua thêm cổ phần bằng tiền",,
Công ty Cổ phần Đầu tư' Khu công nghiệp Dầu khí Long Sơn (*),"Góp vốn, mua thêm cổ phần bằng tiền > Công ty Cổ phần Đầu tư' Khu công nghiệp Dầu khí Long Sơn (*)",Công ty Cổ phần Đầu tư' Khu công nghiệp Dầu khí Long Sơn (*),934.232.880.000,-,934232880000.0,
Công ty Cổ phần Titan Hải Phòng (*),"Góp vốn, mua thêm cổ phần bằng tiền > Công ty Cổ phần Titan Hải Phòng (*)",Công ty Cổ phần Titan Hải Phòng (*),352.468.060.000,-,352468060000.0,
Công ty TNHH Titan Corporation,"Góp vốn, mua thêm cổ phần bằng tiền > Công ty TNHH Titan Corporation",Công ty TNHH Titan Corporation,93.345.000.000,,93345000000.0,
,,,1.380.045.940.000,-,1380045940000.0,
