row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
"Người mua trả tiền trước liên quan bán, cho thuêbắt động sản, hạ tầng khu công nghiệp","a. Ngắn hạn > Người mua trả tiền trước liên quan bán, cho thuêbắt động sản, hạ tầng khu công nghiệp","Người mua trả tiền trước liên quan bán, cho thuêbắt động sản, hạ tầng khu công nghiệp",1.049.132.573.601,1.864.067.773.572,1049132573601.0,1864067773572.0
Người mua trả tiền trước liên quan sản xuất kinhdoanh thiết bị điện,a. Ngắn hạn > Người mua trả tiền trước liên quan sản xuất kinhdoanh thiết bị điện,Người mua trả tiền trước liên quan sản xuất kinhdoanh thiết bị điện,606.877.496.687,294.776.602.849,606877496687.0,294776602849.0
Sembcorp Solar Vietnam Pte.Ltd,a. Ngắn hạn > Sembcorp Solar Vietnam Pte.Ltd,Sembcorp Solar Vietnam Pte.Ltd,193.091.191.681,-,193091191681.0,
Người mua trả tiền trước liên quan sản xuất và kinhdoanh vật liệu xây dựng,a. Ngắn hạn > Người mua trả tiền trước liên quan sản xuất và kinhdoanh vật liệu xây dựng,Người mua trả tiền trước liên quan sản xuất và kinhdoanh vật liệu xây dựng,144.716.107.649,32.187.391.333,144716107649.0,32187391333.0
Người mua trả tiền trước khác,a. Ngắn hạn > Người mua trả tiền trước khác,Người mua trả tiền trước khác,31.968.155.970,21.790.530.087,31968155970.0,21790530087.0
,,,2.025.785.525.588,2.212.822.297.841,2025785525588.0,2212822297841.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Sembcorp Solar Vietnam Pte. Ltd.,b. Dài hạn > Sembcorp Solar Vietnam Pte. Ltd.,Sembcorp Solar Vietnam Pte. Ltd.,-,214.545.803.726,,214545803726.0
,,,-,214.545.803.726,,214545803726.0
