row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
Lãi tiền vay và lãi trái phiếu,Lãi tiền vay và lãi trái phiếu,Lãi tiền vay và lãi trái phiếu,1.081.295.525.176,1.168.294.667.036,1081295525176.0,1168294667036.0
Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,Lỗ chênh lệch tỷ giá,21.500.000.000,5.702.754.008,21500000000.0,5702754008.0
"Chi phí thu xếp, phát hành các khoản vay và nợ","Chi phí thu xếp, phát hành các khoản vay và nợ","Chi phí thu xếp, phát hành các khoản vay và nợ",27.061.499.999,14.563.333.332,27061499999.0,14563333332.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,1.052.681.387,6.915.412.379,1052681387.0,6915412379.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.130.909.706.562,1.195.476.166.755,1130909706562.0,1195476166755.0
