row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,,,,,,
Vốn góp,Vốn góp,Vốn góp,Vốn góp,Vốn góp,Vốn góp,Vốn góp,Vốn góp,Vốn góp,,,,,,
Tập đoàn Vingroup -Công ty CP,Vốn góp > Tập đoàn Vingroup -Công ty CP,Tập đoàn Vingroup -Công ty CP,2.951.400.000.000,2.951.400.000.000,-,2.943.000.000.000,2.943.000.000.000,-,2951400000000.0,2951400000000.0,,2943000000000.0,2943000000000.0,
Công ty Cổ phần Đầu tư vàPhát triển Địa ốc Thành phốHoàng Gia,Vốn góp > Công ty Cổ phần Đầu tư vàPhát triển Địa ốc Thành phốHoàng Gia,Công ty Cổ phần Đầu tư vàPhát triển Địa ốc Thành phốHoàng Gia,3.059.398.000.000,3.059.398.000.000,-,3.059.000.000.000,3.059.000.000.000,-,3059398000000.0,3059398000000.0,,3059000000000.0,3059000000000.0,
Warburg Pincus (i),Vốn góp > Warburg Pincus (i),Warburg Pincus (i),4.444.025.600.000,31.440.000,4.443.994.160.000,2.829.600.000.000,31.440.000,2.829.568.560.000,4444025600000.0,31440000.0,4443994160000.0,2829600000000.0,31440000.0,2829568560000.0
Credit Suisse (i),Vốn góp > Credit Suisse (i),Credit Suisse (i),1.481.341.870.000,10.480.000,1.481.331.390.000,943.200.000.000,10.480.000,943.189.520.000,1481341870000.0,10480000.0,1481331390000.0,943200000000.0,10480000.0,943189520000.0
Công ty Cổ phần Phát triển Đốthị Nam Hà Nội,Vốn góp > Công ty Cổ phần Phát triển Đốthị Nam Hà Nội,Công ty Cổ phần Phát triển Đốthị Nam Hà Nội,2.236.080.000.000,2.236.080.000.000,-,2.235.780.000.000,2.235.780.000.000,-,2236080000000.0,2236080000000.0,,2235780000000.0,2235780000000.0,
TỔNG CỘNG,Vốn góp > TỔNG CỘNG,TỔNG CỘNG,14.172.245.470.000,8.246.919.920.000,5.925.325.550.000,12.010.580.000.000,8.237.821.920.000,3.772.758.080.000,14172245470000.0,8246919920000.0,5925325550000.0,12010580000000.0,8237821920000.0,3772758080000.0
