row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Lãi cho vay và đặt cọc,Lãi cho vay và đặt cọc,Lãi cho vay và đặt cọc,1.104.574.431.813,507.776.795.043,1104574431813.0,507776795043.0
Lãi tiền gửi,Lãi tiền gửi,Lãi tiền gửi,18.102.609.783,56.636.261.279,18102609783.0,56636261279.0
Cổ tức được chia từ các công ty con,Cổ tức được chia từ các công ty con,Cổ tức được chia từ các công ty con,-,709.300.000.000,,709300000000.0
Doanh thu tài chính khác,Doanh thu tài chính khác,Doanh thu tài chính khác,1.792.497.390,3.521.000,1792497390.0,3521000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.124.469.538.986,1.273.716.577.322,1124469538986.0,1273716577322.0
