row_label_raw,row_label_full,Mã số,Khoản mục,col_2,Đã được trình bày trước đây,Trình bày lại,Được trình bày lại,numeric__Khoản mục,numeric__col_2,numeric__Đã được trình bày trước đây,numeric__Trình bày lại,numeric__Được trình bày lại
06,06,06,Chi phí lãi vay,(7),1.168.294.667.036,14.563.333.332,1.182.858.000.368,,-7.0,1168294667036.0,14563333332.0,1182858000368.0
12,12,12,(Tăng)/giảm chi phí trả trước,(7),245.299.042,(14.563.333.332),(14.318.034.290),,-7.0,245299042.0,-14563333332.0,-14318034290.0
