row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VNDNăm trước(trình bày lại),numeric__Năm nay,numeric__Đơn vị tính: VNDNăm trước(trình bày lại)
Chi phí xây dựng và phát triển bất động sản,Chi phí xây dựng và phát triển bất động sản,Chi phí xây dựng và phát triển bất động sản,3.824.317.644.977,-,3824317644977.0,
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,87.320.315.451,46.693.062.015,87320315451.0,46693062015.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,9.934.802.473,37.713.247,9934802473.0,37713247.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,164.003.515.652,62.747.819.138,164003515652.0,62747819138.0
Chi phí khác (không gồm chi phí tài chính),Chi phí khác (không gồm chi phí tài chính),Chi phí khác (không gồm chi phí tài chính),3.130.108.477,1.257.251.176,3130108477.0,1257251176.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.088.706.387.030,110.735.845.576,4088706387030.0,110735845576.0
