row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Đối tượng nợ,Đối tượng nợ,Đối tượng nợ,,,,,,,,
Phải thu khác quá hạn thanh toán,Đối tượng nợ > Phải thu khác quá hạn thanh toán,Phải thu khác quá hạn thanh toán,94.697.103.485,94.697.103.485,-,-,94697103485.0,94697103485.0,,
TỔNG CỘNG,Đối tượng nợ > TỔNG CỘNG,TỔNG CỘNG,94.697.103.485,94.697.103.485,-,-,94697103485.0,94697103485.0,,
