row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
300,300,300,NỘ PHẢI TRẢ,,20.304.539.373.861,25.640.186.576.813,,,20304539373861.0,25640186576813.0
310,310,310,Nợ ngắn hạn,,11.776.866.223.107,15.997.523.928.145,,,11776866223107.0,15997523928145.0
311,311,311,Phải trả người bán ngắn hạn,13,6.364.270.695.450,6.442.011.903.590,,13.0,6364270695450.0,6442011903590.0
312,312,312,Người mua trả tiền trước ngắn hạn,,72.109.867.460,88.309.641.581,,,72109867460.0,88309641581.0
313,313,313,Thuế và các khoản phải nộp Nhà nước,14(c),805.807.087.429,510.125.590.836,,,805807087429.0,510125590836.0
314,314,314,Phải trả người lao động,,194.572.041.630,226.955.822.700,,,194572041630.0,226955822700.0
315,315,315,Chi phí phải trả ngắn hạn,15,2.957.001.412.296,3.838.542.869.241,,15.0,2957001412296.0,3838542869241.0
318,318,318,Doanh thu chưa thực hiện ngắn hạn,16,340.083.041.963,2.586.744.727.639,,16.0,340083041963.0,2586744727639.0
319,319,319,Phải trả ngắn hạn khác,17,643.022.403.557,1.263.967.454.286,,17.0,643022403557.0,1263967454286.0
320,320,320,Vay ngắn hạn,18(a),22.496.858.992,475.440.000.000,,,22496858992.0,475440000000.0
322,322,322,"Quỹ khen thưởng, phúc lợi",19,377.502.814.330,565.425.918.272,,19.0,377502814330.0,565425918272.0
330,330,330,Nợ dài hạn,,8.527.673.150.754,9.642.662.648.668,,,8527673150754.0,9642662648668.0
337,337,337,Phải trả dài hạn khác,,6.042.040.513,6.286.828.159,,,6042040513.0,6286828159.0
338,338,338,Vay dài hạn,18(b),5.990.136.184.889,7.505.900.592.677,,,5990136184889.0,7505900592677.0
342,342,342,Dự phòng phải trả dài hạn,20,2.528.910.904.174,2.126.788.506.654,,20.0,2528910904174.0,2126788506654.0
343,343,343,Quỹ phát triển khoa học và công nghệ,,2.584.021.178,3.686.721.178,,,2584021178.0,3686721178.0
400,400,400,VỐN CHỦ SỞ HỮU,,59.937.332.085.749,51.365.894.985.731,,,59937332085749.0,51365894985731.0
410,410,410,Vốn chủ sở hữu,,59.937.332.085.749,51.365.894.985.731,,,59937332085749.0,51365894985731.0
411,411,411,Vốn góp của chủ sở hữu,"21, 22",19.139.500.000.000,19.139.500.000.000,,,19139500000000.0,19139500000000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,19.139.500.000.000,19.139.500.000.000,,,19139500000000.0,19139500000000.0
412,412,412,Thặng dư vốn cổ phần,22,210.679.541.297,210.679.541.297,,22.0,210679541297.0,210679541297.0
418,418,418,Quỹ đầu tư phát triển,22,20.791.553.148.710,20.791.553.148.710,,22.0,20791553148710.0,20791553148710.0
421,421,421,"Lợi nhuận sau thuế (""LNST"")chưa phân phối",22,19.795.599.395.742,11.224.162.295.724,,22.0,19795599395742.0,11224162295724.0
421a,421a,421a,- LNST chưa phân phối lũy kế củacác năm trước,,5.347.189.158.177,2.764.914.754.626,,,5347189158177.0,2764914754626.0
421b,421b,421b,- LNST chưa phân phối của năm nay,,14.448.410.237.565,8.459.247.541.098,,,14448410237565.0,8459247541098.0
440,440,440,TỔNG NGUỒN VỐN,,80.241.871.459.610,77.006.081.562.544,,,80241871459610.0,77006081562544.0
