row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Tại ngày 31 tháng 12 năm > 2022 VND,Tại ngày 31 tháng 12 năm > 2021 VND,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Tại ngày 31 tháng 12 năm > 2022 VND,numeric__Tại ngày 31 tháng 12 năm > 2021 VND
100,100,100,TÀI SẢN NGĂN HẠN,,52.721.657.602.455,49.091.115.036.230,,,52721657602455.0,49091115036230.0
110,110,110,Tiền và các khoản tương đương tiền,3,8.048.519.499.886,3.427.433.244.185,,3.0,8048519499886.0,3427433244185.0
111,111,111,Tiền,,1.003.519.499.886,1.227.433.244.185,,,1003519499886.0,1227433244185.0
112,112,112,Các khoản tương đương tiền,,7.045.000.000.000,2.200.000.000.000,,,7045000000000.0,2200000000000.0
120,120,120,Khoản đầu tư tài chính ngắn hạn,,23.036.473.735.678,23.636.473.735.678,,,23036473735678.0,23636473735678.0
123,123,123,Đầu tư nắm giữ đến ngày đáo hạn,4(a),23.036.473.735.678,23.636.473.735.678,,,23036473735678.0,23636473735678.0
130,130,130,Các khoản phải thu ngắn hạn,,16.951.812.979.246,18.231.042.809.753,,,16951812979246.0,18231042809753.0
131,131,131,Phải thu ngắn hạn của khách hàng,5,10.327.552.982.289,11.796.016.152.351,,5.0,10327552982289.0,11796016152351.0
132,132,132,Trả trước cho người bán ngắn hạn,6(a),179.570.396.401,401.634.376.095,,,179570396401.0,401634376095.0
136,136,136,Phải thu ngắn hạn khác,7(a),7.443.961.190.898,6.952.745.189.989,,,7443961190898.0,6952745189989.0
137,137,137,Dự phòng phải thu ngắn hạn khó đòi,8,(1.001.215.517.464),(919.352.908.682),,8.0,-1001215517464.0,-919352908682.0
139,139,139,Tài sản thiếu chờ xử lý,,1.943.927.122,-,,,1943927122.0,
140,140,140,Hàng tồn kho,9,3.764.769.319.809,2.817.239.128.002,,9.0,3764769319809.0,2817239128002.0
141,141,141,Hàng tồn kho,,3.818.722.039.026,2.877.558.941.523,,,3818722039026.0,2877558941523.0
149,149,149,Dự phòng giảm giá hàng tồn kho,,(53.952.719.217),(60.319.813.521),,,-53952719217.0,-60319813521.0
150,150,150,Tài sản ngắn hạn khác,,920.082.067.836,978.926.118.612,,,920082067836.0,978926118612.0
151,151,151,Chi phí trả trước ngắn hạn,10(a),49.653.401.570,45.587.783.028,,,49653401570.0,45587783028.0
152,152,152,"Thuế Giá trị Gia tăng (""GTGT"") được khấu trừ",14(a),849.716.780.097,908.833.861.714,,,849716780097.0,908833861714.0
153,153,153,Thuế và các khoản phải thu Nhà nước,14(b),20.711.886.169,24.504.473.870,,,20711886169.0,24504473870.0
