row_label_raw,row_label_full,col_0,2022 > Giá trị VND,2022 > Số có khả năng trả nợ VND,2021 > Giá trị VND,2021 > Số có khả năng trả nợ VND,numeric__2022 > Giá trị VND,numeric__2022 > Số có khả năng trả nợ VND,numeric__2021 > Giá trị VND,numeric__2021 > Số có khả năng trả nợ VND
Bên thứ ba,Bên thứ ba,Bên thứ ba,4.077.954.006.709,4.077.954.006.709,2.829.430.861.333,2.829.430.861.333,4077954006709.0,4077954006709.0,2829430861333.0,2829430861333.0
Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),Bên liên quan(Thuyết minh 35(b)),2.286.316.688.741,2.286.316.688.741,3.612.581.042.257,3.612.581.042.257,2286316688741.0,2286316688741.0,3612581042257.0,3612581042257.0
,,,6.364.270.695.450,6.364.270.695.450,6.442.011.903.590,6.442.011.903.590,6364270695450.0,6364270695450.0,6442011903590.0,6442011903590.0
