row_label_raw,row_label_full,col_0,Số cổ phiếuCổ phiếu,Cổ phiếu phổ thôngVND,numeric__Số cổ phiếuCổ phiếu,numeric__Cổ phiếu phổ thôngVND
Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,Tại ngày 1 tháng 1 năm 2021,1.913.950.000,19.139.500.000.000,1913950000.0,19139500000000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,-,-,,
Tại ngày 31 tháng 12 năm 2021,Cổ phiếu mới phát hành > Tại ngày 31 tháng 12 năm 2021,Tại ngày 31 tháng 12 năm 2021,1.913.950.000,19.139.500.000.000,1913950000.0,19139500000000.0
Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,Cổ phiếu mới phát hành,-,-,,
Tại ngày 31 tháng 12 năm 2022,Cổ phiếu mới phát hành > Tại ngày 31 tháng 12 năm 2022,Tại ngày 31 tháng 12 năm 2022,1.913.950.000,19.139.500.000.000,1913950000.0,19139500000000.0
