row_label_raw,row_label_full,col_0,2022,2021(Trình bày lại),numeric__2022,numeric__2021(Trình bày lại)
Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),Lợi nhuận thuần phân bổ cho các cổ đông (VND),14.594.849.807.448,8.593.226.953.290,14594849807448.0,8593226953290.0
"Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)","Điều chỉnh giảm số trích quỹ khen thưởng, phúc lợi (VND)",(146.439.569.883),(295.508.563.578),-146439569883.0,-295508563578.0
,,,14.448.410.237.565,8.297.718.389.712,14448410237565.0,8297718389712.0
Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),Bình quân số cổ phiếu phổ thông đang lưu hành (cổ phiếu),1.913.950.000,1.913.950.000,1913950000.0,1913950000.0
Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),Lãi cơ bản trên mỗi cổ phiếu (VND),7.549,4.335,7549.0,4335.0
