row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Giá vốn bán điện,Giá vốn bán điện,Giá vốn bán điện,991.835.094.395,1.001.758.715.489,991835094395.0,1001758715489.0
Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,Giá vốn dịch vụ đã cung cấp,1.820.466.954,2.705.124.863,1820466954.0,2705124863.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,993.655.561.349,1.004.463.840.352,993655561349.0,1004463840352.0
