row_label_raw,row_label_full,col_0,Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,
Chi phí bảo hiểm,Ngắn hạn > Chi phí bảo hiểm,Chi phí bảo hiểm,372.294.412,606.363.869,372294412.0,606363869.0
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,372.294.412,606.363.869,372294412.0,606363869.0
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,
Chi phí sữa chữa lớn tài sản cố định,Dài hạn > Chi phí sữa chữa lớn tài sản cố định,Chi phí sữa chữa lớn tài sản cố định,18.966.113.400,30.162.646.165,18966113400.0,30162646165.0
"Công cụ, dụng cụ xuất dùng","Dài hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",3.628.247.937,6.042.849.829,3628247937.0,6042849829.0
Khác,Dài hạn > Khác,Khác,7.466.067.213,3.164.149.682,7466067213.0,3164149682.0
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,30.060.428.550,39.369.645.676,30060428550.0,39369645676.0
