row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Đầu tư vào công ty liên kết(Thuyết minh số 12.1),Đầu tư vào công ty liên kết(Thuyết minh số 12.1),Đầu tư vào công ty liên kết(Thuyết minh số 12.1),143.615.979.980,-,143.771.850.077,-,143615979980.0,,143771850077.0,
Đầu tư vào đơn vị khác(Thuyết minh số 12.2),Đầu tư vào đơn vị khác(Thuyết minh số 12.2),Đầu tư vào đơn vị khác(Thuyết minh số 12.2),37.360.000.000,-,37.360.000.000,-,37360000000.0,,37360000000.0,
Đầu tư nằm giữ đến ngày đáo hạn (Thuyết minh số 12.3),Đầu tư nằm giữ đến ngày đáo hạn (Thuyết minh số 12.3),Đầu tư nằm giữ đến ngày đáo hạn (Thuyết minh số 12.3),70.000.000.000,-,30.000.000.000,-,70000000000.0,,30000000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,250.975.979.980,-,211.131.850.077,-,250975979980.0,,211131850077.0,
