row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,21.1,2.080.599.352.666,2.372.957.441.096,,211.0,2080599352666.0,2372957441096.0
02,02,02,2. Các khoản giảm trừ doanh thu,21.1,-,-,,211.0,,
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,21.1,2.080.599.352.666,2.372.957.441.096,,211.0,2080599352666.0,2372957441096.0
11,11,11,4. Giá vốn hàng bán dịch vụ cung cấp,22,(993.655.561.349),(1.004.463.840.352),,22.0,-993655561349.0,-1004463840352.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.086.943.791.317,1.368.493.600.744,,,1086943791317.0,1368493600744.0
21,21,21,6. Doanh thu hoạt động tài chính,21.2,111.263.671.117,150.027.528.927,,212.0,111263671117.0,150027528927.0
22,22,22,7. Chỉ phí tài chính,23,(46.099.610.183),(60.473.976.086),,23.0,-46099610183.0,-60473976086.0
23,23,23,Trong đó: Chỉ phí lãi vay,,(45.823.836.942),(58.729.852.906),,,-45823836942.0,-58729852906.0
24,24,24,8. Phần lãi trong công ty liên kết,12,29.843.029.903,20.383.134.950,,12.0,29843029903.0,20383134950.0
26,26,26,9. Chỉ phí quản lý doanh nghiệp,24,(78.383.273.196),(89.156.961.632),,24.0,-78383273196.0,-89156961632.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,1.103.567.608.958,1.389.273.326.903,,,1103567608958.0,1389273326903.0
31,31,31,11. Thu nhập khác,,1.625.182.877,75.303.511,,,1625182877.0,75303511.0
32,32,32,12. Chỉ phí khác,,(338.514.701),(72.831.006),,,-338514701.0,-72831006.0
40,40,40,13. Lợi nhuận khác,,1.286.668.176,2.472.505,,,1286668176.0,2472505.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,1.104.854.277.134,1.389.275.799.408,,,1104854277134.0,1389275799408.0
51,51,51,15. Chỉ phí thuế TNDN hiện hành,26.1,(198.580.691.249),(260.077.513.434),,261.0,-198580691249.0,-260077513434.0
