row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Lãi vay phải trả,Lãi vay phải trả,Lãi vay phải trả,10.648.742.743,13.281.341.092,10648742743.0,13281341092.0
Khác,Khác,Khác,574.550.000,-,574550000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,11.223.292.743,13.281.341.092,11223292743.0,13281341092.0
