row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận trước thuế Điều chỉnh cho các khoản:,,1.104.854.277.134,1.389.275.799.408,,,1104854277134.0,1389275799408.0
02,02,02,Khấu hao tài sản cố định hữu hình và hao mòn tài sản cố định vô hình,,386.950.051.420,377.150.438.511,,,386950051420.0,377150438511.0
03,03,03,Các khoản dự phòng,,317.409.338,93.295.585,,,317409338.0,93295585.0
04,04,04,Lãi chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,,(25.993.614.572),(24.661.703.217),,,-25993614572.0,-24661703217.0
05,05,05,Lãi từ hoạt động đầu tư,,(110.050.325.526),(133.226.493.159),,,-110050325526.0,-133226493159.0
06,06,06,Chi phí lãi vay,24,45.823.836.942,58.729.852.906,,24.0,45823836942.0,58729852906.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,1.401.901.634.736,1.667.361.190.034,,,1401901634736.0,1667361190034.0
09,09,09,Giảm/(tăng) các khoản phải thu,,344.858.627.212,(661.224.774.417),,,344858627212.0,-661224774417.0
10,10,10,Giảm hàng tồn kho,,6.169.839.468,2.604.095.302,,,6169839468.0,2604095302.0
11,11,11,Tăng/(giảm) các khoản phải trả,,7.386.522.601,(68.951.483.588),,,7386522601.0,-68951483588.0
12,12,12,Giảm/(tăng) chi phí trả trước,,9.543.286.583,(10.960.659.551),,,9543286583.0,-10960659551.0
14,14,14,Tiền lãi vay đã trả,,(48.456.435.291),(59.333.213.769),,,-48456435291.0,-59333213769.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(171.051.772.541),(242.444.687.961),,,-171051772541.0,-242444687961.0
17,17,17,Tiền chi khác cho hoạt động kinh doanh,,(50.450.568.922),(48.819.069.037),,,-50450568922.0,-48819069037.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,1.499.901.133.846,578.231.397.013,,,1499901133846.0,578231397013.0
,,,II. LƯU CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ)",,(94.180.092.431),(26.891.035.150),,,-94180092431.0,-26891035150.0
23,23,23,"Tiền chi cho vay, mua công cụ nợ của các đơn vị khác",,(970.200.000.000),(100.000.000.000),,,-970200000000.0,-100000000000.0
24,24,24,"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,869.932.824.894,402.980.000.000,,,869932824894.0,402980000000.0
27,27,27,"Tiền thu lãi tiền gửi, lãi cho vay và cổ tức lợi nhuận được chia",,90.325.684.713,135.509.044.545,,,90325684713.0,135509044545.0
30,30,30,Lưu chuyển tiền thuần (sử dụng vào)/từ hoạt động đầu tư,,(104.121.582.824),411.598.009.395,,,-104121582824.0,411598009395.0
