row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
"Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay","Lãi tiền gửi, cho vay",21.271.964.822,37.916.738.857,21271964822.0,37916738857.0
Cổ tức được chia,Cổ tức được chia,Cổ tức được chia,11.929.534.500,5.403.149.555,11929534500.0,5403149555.0
Khác,Khác,Khác,46.290.398,1.281.429.052,46290398.0,1281429052.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,33.247.789.720,44.601.317.464,33247789720.0,44601317464.0
Trong đó:,Trong đó:,Trong đó:,,,,
Phải thu khách hàng khác,Trong đó: > Phải thu khách hàng khác,Phải thu khách hàng khác,21.318.255.220,1.977.734.806,21318255220.0,1977734806.0
Phải thu bên liên quan (Thuyết minh số 27),Trong đó: > Phải thu bên liên quan (Thuyết minh số 27),Phải thu bên liên quan (Thuyết minh số 27),11.929.534.500,42.623.582.658,11929534500.0,42623582658.0
