row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,128.776.227.752,137.169.394.964,128776227752.0,137169394964.0
Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,Chi phí khấu hao và hao mòn tài sản cố định,386.950.051.420,377.150.438.511,386950051420.0,377150438511.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,54.992.703.374,65.774.786.170,54992703374.0,65774786170.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,501.476.056.171,513.400.702.144,501476056171.0,513400702144.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,1.072.195.038.717,1.093.495.321.789,1072195038717.0,1093495321789.0
