row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Mua sắm tài sản cố định,Mua sắm tài sản cố định,Mua sắm tài sản cố định,8.812.074.273,99.943.996.273,8812074273.0,99943996273.0
Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,Sửa chữa lớn tài sản cố định,2.818.281.437,250.390.909,2818281437.0,250390909.0
Các công trình khác,Các công trình khác,Các công trình khác,401.811.373,402.111.373,401811373.0,402111373.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,12.032.167.083,100.596.498.555,12032167083.0,100596498555.0
