row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,755.375.069,238.629.332,755375069.0,238629332.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,9.179.175.008,7.097.730.531,9179175008.0,7097730531.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),594.649.316.930,528.849.931.500,594649316930.0,528849931500.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,604.583.867.007,536.186.291.363,604583867007.0,536186291363.0
