row_label_raw,row_label_full,Mã số > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023,Chỉ tiêu > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023,Đã được trình bày trước đây > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023,Điều chỉnh > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023,Đơn vị tính: VNDPhân loại lại > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023,numeric__Chỉ tiêu > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023,numeric__Đã được trình bày trước đây > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023,numeric__Điều chỉnh > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023,numeric__Đơn vị tính: VNDPhân loại lại > Bảng cân đối kế toán hợp nhất tại ngày 31 tháng 12 năm 2023
414,414,414,Vốn khác của chủ sở hữu,475.444.837.801,(475.444.837.801),-,,475444837801.0,-475444837801.0,
418,418,418,Quỹ đầu tư phát triển,25.175.788.921,475.444.837.801,500.620.626.722,,25175788921.0,475444837801.0,500620626722.0
