row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Đơn vị tính: VND > Số đầu năm,Đơn vị tính: VND > Số đầu năm_1,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số đầu năm_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,Ngắn hạn,,,,
"Công cụ, dụng cụ","Ngắn hạn > Công cụ, dụng cụ","Công cụ, dụng cụ",13.911.572.569,-,37.148.762.358,-,13911572569.0,,37148762358.0,
Chi phí sân xuất kinh doanh dở dang,Ngắn hạn > Chi phí sân xuất kinh doanh dở dang,Chi phí sân xuất kinh doanh dở dang,498.867.462,-,342.663.290,-,498867462.0,,342663290.0,
TỔNG CỘNG,Ngắn hạn > TỔNG CỘNG,TỔNG CỘNG,14.410.440.031,-,37.491.425.648,-,14410440031.0,,37491425648.0,
Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,Dài hạn,,,,
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Dài hạn > Thiết bị, vật tư, phụ tùng thay thế dài hạn","Thiết bị, vật tư, phụ tùng thay thế dài hạn",73.867.013.242,-,56.955.867.093,-,73867013242.0,,56955867093.0,
TỔNG CỘNG,Dài hạn > TỔNG CỘNG,TỔNG CỘNG,73.867.013.242,-,56.955.867.093,-,73867013242.0,,56955867093.0,
