row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",54.726.182.382,91.203.863.224,54726182382.0,91203863224.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",25.481.113.241,31.638.551.838,25481113241.0,31638551838.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,31.056.375.494,27.185.113.865,31056375494.0,27185113865.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,111.263.671.117,150.027.528.927,111263671117.0,150027528927.0
