row_label_raw,row_label_full,col_0,Số cuối năm,Số cuối năm_1,Số cuối năm_2,Số đầu năm,Số đầu năm_1,Số đầu năm_2,numeric__Số cuối năm,numeric__Số cuối năm_1,numeric__Số cuối năm_2,numeric__Số đầu năm,numeric__Số đầu năm_1,numeric__Số đầu năm_2
,,,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,Tổng số,Cổ phiếu thường,Cổ phiếu ưu đãi,,,,,,
Tổng Công ty phát điện 1,Tổng Công ty phát điện 1,Tổng Công ty phát điện 1,4.221.031.000.000,4.221.031.000.000,-,4.221.031.000.000,4.221.031.000.000,-,4221031000000.0,4221031000000.0,,4221031000000.0,4221031000000.0,
Các cổ đông khác,Các cổ đông khác,Các cổ đông khác,2.969.000.000,2.969.000.000,-,2.969.000.000,2.969.000.000,-,2969000000.0,2969000000.0,,2969000000.0,2969000000.0,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.224.000.000.000,4.224.000.000.000,-,4.224.000.000.000,4.224.000.000.000,-,4224000000000.0,4224000000000.0,,4224000000000.0,4224000000000.0,
